ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
55611,Q96FW1,OTUB1,11,Microparticles
55832,Q86VP6,CAND1,26,Microvesicles
55867,Q9NSA0,SLC22A11,1,Microparticles
55890,Q9NQ84,GPRC5C,6,Microvesicles
55970,Q9UBI6,GNG12,14,Microvesicles
55971,Q9UHR4,BAIAP2L1,6,Microvesicles
56241,Q9UGT4,SUSD2,3,Microvesicles
56898,Q9BUT1,BDH2,1,Microvesicles
56954,Q9NQR4,NIT2,6,Microvesicles
56996,Q9BXP2,SLC12A9,6,Microvesicles
57111,P57735,RAB25,3,Microvesicles
57132,Q7LBR1,CHMP1B,6,Microvesicles
57153,Q8IWA5,SLC44A2,11,Microvesicles
57402,Q9HCY8,S100A14,3,Microparticles
57403,Q9UL26,RAB22A,8,Microvesicles
57446,Q9UGV2,NDRG3,2,Microvesicles
57551,Q7L7X3,TAOK1,10,Microvesicles
57674,Q63HN8,RNF213,4,Microvesicles
57699,Q9HCH3,CPNE5,2,Microparticles
57826,Q9Y3L5,RAP2C,14,Microvesicles
59272,Q9BYF1,ACE2,1,Microvesicles
60496,Q9NRN7,AASDHPPT,2,Microvesicles
64114,Q969X1,TMBIM1,7,Microvesicles
64175,Q32P28,LEPRE1,12,Microvesicles
64386,Q9NPA2,MMP25,2,Microparticles
64398,Q8N3R9,MPP5,2,Microvesicles
64787,Q9H6S3,EPS8L2,5,Microvesicles
64855,Q96TA1,FAM129B,18,Microvesicles
79017,O75223,GGCT,4,Microvesicles
79098,Q9BW04,C1orf116,2,Microvesicles
79567,Q6ZS17,FAM65A,3,Microvesicles
79612,Q6N069,NAA16,2,Microvesicles
79643,Q96FZ7,CHMP6,19,Microvesicles
79659,Q8NCM8,DYNC2H1,6,Microparticles
79720,Q9H9H4,VPS37B,10,Microvesicles
79784,Q7Z406,MYH14,7,Microparticles
79812,Q9H8L6,MMRN2,3,Microparticles
79837,Q8TBX8,PIP4K2C,3,Microvesicles
79901,Q53TN4,CYBRD1,5,Microvesicles
80210,Q7Z3E5,ARMC9,1,Microvesicles
80347,Q13057,COASY,4,Microvesicles
80700,Q9BZV1,UBXN6,3,Microparticles
80727,Q9C0H2,TTYH3,2,Microvesicles
80736,Q53GD3,SLC44A4,5,Microvesicles
80781,P39060,COL18A1,7,Microparticles
81617,Q9H9S4,CAB39L,4,Microvesicles
81873,Q9BPX5,ARPC5L,13,Microvesicles
83442,Q9H299,SH3BGRL3,16,Microvesicles
83481,P58107,EPPK1,4,Microparticles
83758,P82980,RBP5,2,Microparticles
83871,P0DI83,RAB34,2,Microvesicles
83871,Q9BZG1,RAB34,2,Microvesicles
83874,Q9BXI6,TBC1D10A,1,Microvesicles
84059,Q8WXG9,GPR98,4,Microparticles
84064,Q9H0R4,HDHD2,1,Microvesicles
84100,Q9H0F7,ARL6,1,Microparticles
84226,Q68DN1,C2orf16,1,Microparticles
84313,Q9BRG1,VPS25,6,Microvesicles
84418,Q9H1C7,CYSTM1,3,Microvesicles
84612,Q9BYG5,PARD6B,2,Microvesicles
84617,Q9BUF5,TUBB6,19,Microparticles
84817,Q9BRA2,TXNDC17,2,Microvesicles
85369,Q5VSL9,FAM40A,4,Microvesicles
89853,Q9H7P6,FAM125B,2,Microvesicles
90507,Q96FV2,SCRN2,2,Microvesicles
91894,Q96A22,C11orf52,2,Microparticles
92714,Q8N5I2,ARRDC1,7,Microvesicles
92747,Q8TDL5,BPIFB1,2,Microparticles
93100,Q6XQN6,NAPRT1,8,Microparticles
93343,Q96EY5,FAM125A,4,Microvesicles
112574,Q96RF0,SNX18,2,Microparticles
113220,Q96FN5,KIF12,2,Microparticles
114569,Q969L2,MAL2,2,Microparticles
114990,Q6EMK4,VASN,3,Microvesicles
117159,P81605,DCD,19,Microvesicles
119467,Q8NCR9,CLRN3,2,Microvesicles
120892,Q5S007,LRRK2,2,Microvesicles
124220,Q96DA0,ZG16B,1,Microparticles
127829,Q96BM9,ARL8A,11,Microparticles
128866,Q9H444,CHMP4B,20,Microvesicles
129531,Q8WV92,MITD1,4,Microvesicles
130589,Q96C23,GALM,4,Microvesicles
134147,Q96DG6,CMBL,3,Microvesicles
140576,Q96FQ6,S100A16,13,Microvesicles
140885,P78324,SIRPA,8,Microvesicles
146691,Q6ZVM7,TOM1L2,6,Microvesicles
148362,Q5VW32,BROX,10,Microparticles
150696,Q8N271,PROM2,4,Microparticles
151556,Q7Z3F1,GPR155,1,Microvesicles
152007,Q9H4G4,GLIPR2,18,Microvesicles
153201,Q495M3,SLC36A2,2,Microparticles
155382,Q86XT2,VPS37D,2,Microparticles
161436,Q05BV3,EML5,1,Microparticles
196527,Q4KMQ2,ANO6,19,Microvesicles
254863,Q8N2U0,C17orf61,2,Microparticles
255252,Q8N9N7,LRRC57,7,Microvesicles
259217,O43301,HSPA12A,1,Microparticles
283537,Q7Z3Q1,SLC46A3,1,Microvesicles
284422,O75264,C19orf77,2,Microparticles
286204,Q5IJ48,CRB2,2,Microvesicles
317772,Q8IUE6,HIST2H2AB,2,Microvesicles
339122,Q86YS6,RAB43,3,Microvesicles
342897,Q6ZVX7,NCCRP1,1,Microvesicles
345651,Q562R1,ACTBL2,27,Microvesicles
347688,Q3ZCM7,TUBB8,9,Microparticles
353189,Q6ZQN7,SLCO4C1,1,Microvesicles
375035,O95562,SFT2D2,4,Microparticles
376267,P59190,RAB15,5,Microparticles
440689,Q5QNW6,HIST2H2BF,2,Microvesicles
448834,Q5T749,KPRP,10,Microparticles
553115,Q9UBV8,PEF1,14,Microvesicles
2,P01023,A2M,35,Microvesicles
118,P35611,ADD1,10,Microvesicles
120,Q9UEY8,ADD3,16,Microvesicles
159,P30520,ADSS,14,Microvesicles
220,P47895,ALDH1A3,7,Microvesicles
246,P16050,ALOX15,3,Microvesicles
327,P13798,APEH,9,Microvesicles
338,P04114,APOB,24,Microvesicles
350,P02749,APOH,20,Microvesicles
355,P25445,FAS,4,Microvesicles
477,P50993,ATP1A2,8,Microvesicles
478,P13637,ATP1A3,5,Microvesicles
483,P54709,ATP1B3,25,Microvesicles
490,P20020,ATP2B1,21,Microvesicles
492,Q16720,ATP2B3,12,Microvesicles
493,P23634,ATP2B4,21,Microvesicles
629,P00751,CFB,5,Microvesicles
682,P35613,BSG,34,Microvesicles
683,Q10588,BST1,5,Microvesicles
714,P02747,C1QC,20,Microvesicles
718,P01024,C3,30,Microvesicles
722,P04003,C4BPA,16,Microvesicles
730,P10643,C7,9,Microvesicles
732,P07358,C8B,2,Microvesicles
733,P07360,C8G,9,Microvesicles
771,O43570,CA12,2,Microvesicles
794,P22676,CALB2,4,Microvesicles
826,P04632,CAPNS1,20,Microvesicles
915,P04234,CD3D,2,Microvesicles
916,P07766,CD3E,1,Microvesicles
919,P20963,CD247,2,Microvesicles
920,P01730,CD4,12,Microvesicles
921,P06127,CD5,1,Microvesicles
922,O43866,CD5L,10,Microvesicles
948,P16671,CD36,10,Microvesicles
952,P28907,CD38,1,Microvesicles
960,P16070,CD44,23,Microvesicles
962,P09326,CD48,2,Microvesicles
976,P48960,CD97,18,Microvesicles
977,P48509,CD151,11,Microvesicles
1361,Q96IY4,CPB2,2,Microvesicles
1396,P50238,CRIP1,1,Microvesicles
1397,P52943,CRIP2,6,Microvesicles
1401,P02741,CRP,3,Microvesicles
1495,P35221,CTNNA1,17,Microvesicles
1499,P35222,CTNNB1,15,Microvesicles
1525,P78310,CXADR,3,Microvesicles
1535,P13498,CYBA,7,Microvesicles
1536,P04839,CYBB,9,Microvesicles
1601,P98082,DAB2,7,Microvesicles
1604,P08174,CD55,6,Microvesicles
1774,P49184,DNASE1L1,2,Microvesicles
1794,Q92608,DOCK2,7,Microvesicles
1809,Q14195,DPYSL3,10,Microvesicles
1829,Q14126,DSG2,9,Microvesicles
1890,P19971,TYMP,20,Microvesicles
1917,Q05639,EEF1A2,15,Microvesicles
1956,P00533,EGFR,19,Microvesicles
2022,P17813,ENG,21,Microvesicles
2037,O43491,EPB41L2,19,Microvesicles
2124,P34910,EVI2B,6,Microvesicles
2147,P00734,F2,17,Microvesicles
2155,P08709,F7,3,Microvesicles
2162,P00488,F13A1,15,Microvesicles
2191,Q12884,FAP,4,Microvesicles
2207,P30273,FCER1G,13,Microvesicles
2209,P12314,FCGR1A,1,Microvesicles
2244,P02675,FGB,29,Microvesicles
2350,P14207,FOLR2,1,Microvesicles
2638,P02774,GC,6,Microvesicles
2664,P31150,GDI1,22,Microvesicles
2687,P36269,GGT5,7,Microvesicles
2783,P62879,GNB2,36,Microvesicles
2817,P35052,GPC1,8,Microvesicles
2911,Q13255,GRM1,1,Microvesicles
2947,P21266,GSTM3,13,Microvesicles
3055,P08631,HCK,10,Microvesicles
3125,P79483,HLA-DRB3,8,Microvesicles
3127,Q30154,HLA-DRB5,6,Microvesicles
3440,P01563,IFNA2,1,Microvesicles
3512,P01591,IGJ,11,Microvesicles
3556,Q9NPH3,IL1RAP,3,Microvesicles
3572,P40189,IL6ST,3,Microvesicles
3611,Q13418,ILK,18,Microvesicles
3673,P17301,ITGA2,23,Microvesicles
3676,P13612,ITGA4,15,Microvesicles
3678,P08648,ITGA5,19,Microvesicles
3683,P20701,ITGAL,16,Microvesicles
3684,P11215,ITGAM,15,Microvesicles
3690,P05106,ITGB3,33,Microvesicles
3693,P18084,ITGB5,14,Microvesicles
3732,P27701,CD82,8,Microvesicles
3845,P01116,KRAS,12,Microvesicles
3854,P04259,KRT6B,22,Microvesicles
3860,P13646,KRT13,17,Microvesicles
3868,P08779,KRT16,20,Microvesicles
3913,P55268,LAMB2,5,Microvesicles
3956,P09382,LGALS1,18,Microvesicles
4035,Q07954,LRP1,14,Microvesicles
4323,P50281,MMP14,13,Microvesicles
4542,O00160,MYO1F,10,Microvesicles
4628,P35580,MYH10,23,Microvesicles
4830,P15531,NME1,29,Microvesicles
4837,P40261,NNMT,3,Microvesicles
4893,P01111,NRAS,27,Microvesicles
4919,Q01973,ROR1,1,Microvesicles
5004,P02763,ORM1,7,Microvesicles
5055,P05120,SERPINB2,2,Microvesicles
5156,P16234,PDGFRA,1,Microvesicles
5159,P09619,PDGFRB,4,Microvesicles
5272,P50453,SERPINB9,12,Microvesicles
5273,P48595,SERPINB10,3,Microvesicles
5306,Q00169,PITPNA,2,Microvesicles
5329,Q03405,PLAUR,4,Microvesicles
5340,P00747,PLG,13,Microvesicles
5355,Q04941,PLP2,12,Microvesicles
5358,P13797,PLS3,17,Microvesicles
5501,P36873,PPP1CC,11,Microvesicles
5518,P30153,PPP2R1A,25,Microvesicles
5594,P28482,MAPK1,16,Microvesicles
5646,P35030,PRSS3,2,Microvesicles
5707,Q99460,PSMD1,17,Microvesicles
5711,Q16401,PSMD5,13,Microvesicles
5738,Q9P2B2,PTGFRN,17,Microvesicles
5754,Q13308,PTK7,9,Microvesicles
5786,P18433,PTPRA,13,Microvesicles
5790,Q14761,PTPRCAP,4,Microvesicles
5819,Q92692,PVRL2,9,Microvesicles
5868,P20339,RAB5A,23,Microvesicles
5874,O00194,RAB27B,15,Microvesicles
5879,P63000,RAC1,32,Microvesicles
5899,P11234,RALB,24,Microvesicles
6036,P10153,RNASE2,3,Microvesicles
6282,P31949,S100A11,21,Microvesicles
6284,Q99584,S100A13,8,Microvesicles
6288,P0DJI8,SAA1,2,Microvesicles
6289,P0DJI9,SAA2,1,Microvesicles
6291,P35542,SAA4,10,Microvesicles
6404,Q14242,SELPLG,5,Microvesicles
6510,Q15758,SLC1A5,23,Microvesicles
6566,P53985,SLC16A1,15,Microvesicles
6624,Q16658,FSCN1,23,Microvesicles
6793,O94804,STK10,14,Microvesicles
6814,O00186,STXBP3,22,Microvesicles
7037,P02786,TFRC,28,Microvesicles
7051,P22735,TGM1,4,Microvesicles
7097,O60603,TLR2,3,Microvesicles
7162,Q13641,TPBG,11,Microvesicles
7297,P29597,TYK2,10,Microvesicles
7358,O60701,UGDH,15,Microvesicles
7448,P04004,VTN,32,Microvesicles
7514,O14980,XPO1,13,Microvesicles
7681,Q13064,MKRN3,1,Microvesicles
7779,Q9Y6M5,SLC30A1,3,Microvesicles
7978,Q99551,MTERF,1,Microvesicles
8434,O95980,RECK,4,Microvesicles
8519,P13164,IFITM1,8,Microvesicles
8676,O75558,STX11,13,Microvesicles
8701,Q96DT5,DNAH11,2,Microvesicles
8854,O94788,ALDH1A2,3,Microvesicles
8876,O95497,VNN1,5,Microvesicles
9019,O95297,MPZL1,1,Microvesicles
9076,O95832,CLDN1,2,Microvesicles
9119,O95678,KRT75,12,Microvesicles
9123,O15427,SLC16A3,14,Microvesicles
9124,O00151,PDLIM1,17,Microvesicles
9270,O14713,ITGB1BP1,1,Microvesicles
9341,Q15836,VAMP3,11,Microvesicles
10082,Q9Y625,GPC6,4,Microvesicles
10135,P43490,NAMPT,13,Microvesicles
10163,Q9Y6W5,WASF2,12,Microvesicles
10232,Q13421,MSLN,2,Microvesicles
10384,O00478,BTN3A3,1,Microvesicles
10544,Q9UNN8,PROCR,1,Microvesicles
10568,O95436,SLC34A2,4,Microvesicles
10581,Q01629,IFITM2,2,Microvesicles
10628,Q9H3M7,TXNIP,5,Microvesicles
10723,Q9Y666,SLC12A7,6,Microvesicles
10791,O95183,VAMP5,9,Microvesicles
10856,Q9Y230,RUVBL2,25,Microvesicles
10979,Q96AC1,FERMT2,8,Microvesicles
10981,Q13637,RAB32,5,Microvesicles
11185,O95050,INMT,2,Microvesicles
11326,Q9Y279,VSIG4,1,Microvesicles
23167,Q14156,EFR3A,6,Microvesicles
23180,Q14699,RFTN1,6,Microvesicles
23191,Q7L576,CYFIP1,24,Microvesicles
23516,Q15043,SLC39A14,3,Microvesicles
23603,Q9ULV4,CORO1C,25,Microvesicles
23654,O15031,PLXNB2,20,Microvesicles
23753,Q9HCN8,SDF2L1,10,Microvesicles
23767,Q9NZU0,FLRT3,1,Microvesicles
23768,O43155,FLRT2,1,Microvesicles
27020,Q9Y639,NPTN,13,Microvesicles
27180,Q9Y336,SIGLEC9,5,Microvesicles
27288,O75526,RBMXL2,1,Microvesicles
50619,Q9H4E7,DEF6,4,Microvesicles
50848,Q9Y624,F11R,19,Microvesicles
51715,Q9ULC3,RAB23,6,Microvesicles
55276,Q96G03,PGM2,8,Microvesicles
55313,Q9BRF8,CPPED1,5,Microvesicles
55327,Q9NUP9,LIN7C,10,Microvesicles
55714,Q9P273,ODZ3,6,Microvesicles
55742,Q9NVD7,PARVA,3,Microvesicles
56667,Q9H3R2,MUC13,5,Microvesicles
56925,Q9BS40,LXN,1,Microvesicles
57048,Q9NRY6,PLSCR3,7,Microvesicles
57124,Q9HCU0,CD248,8,Microvesicles
57493,Q9ULI3,HEG1,3,Microvesicles
57609,Q9P265,DIP2B,13,Microvesicles
59345,Q9HAV0,GNB4,16,Microvesicles
64005,B0I1T2,MYO1G,16,Microvesicles
64078,Q9HAS3,SLC28A3,1,Microvesicles
64926,Q86YV0,RASAL3,1,Microvesicles
65108,P49006,MARCKSL1,18,Microvesicles
79370,Q9BZR8,BCL2L14,2,Microvesicles
79689,Q687X5,STEAP4,3,Microvesicles
79919,Q08AI8,C2orf54,1,Microvesicles
80331,Q9H3Z4,DNAJC5,4,Microvesicles
80381,Q5ZPR3,CD276,10,Microvesicles
83660,Q9Y4G6,TLN2,11,Microvesicles
84343,Q969F9,HPS3,3,Microvesicles
89970,Q96DX4,RSPRY1,1,Microvesicles
91584,Q9HCM2,PLXNA4,8,Microvesicles
91663,Q96S97,MYADM,9,Microvesicles
93432,Q2M2H8,LOC93432,1,Microvesicles
94025,Q8WXI7,MUC16,3,Microvesicles
115207,Q96CX2,KCTD12,16,Microvesicles
116496,Q9BZQ8,FAM129A,10,Microvesicles
116535,Q96AM1,MRGPRF,1,Microvesicles
124935,Q8N370,SLC43A2,3,Microvesicles
126119,Q8TAC2,JOSD2,1,Microvesicles
126364,Q8N386,LRRC25,3,Microvesicles
128178,Q8WWZ3,EDARADD,2,Microvesicles
133418,Q6PCB8,EMB,3,Microvesicles
135228,Q6YHK3,CD109,15,Microvesicles
136319,P58546,MTPN,15,Microvesicles
139818,Q5JSL3,DOCK11,3,Microvesicles
151195,Q8N7R7,CCNYL1,3,Microvesicles
157638,Q96KN1,FAM84B,4,Microvesicles
164312,Q8WUT4,LRRN4,2,Microvesicles
221184,Q96FN4,CPNE2,11,Microvesicles
221935,Q7Z5N4,SDK1,1,Microvesicles
255057,Q8N350,C19orf26,7,Microvesicles
283897,Q6UWD8,C16orf54,2,Microvesicles
284611,Q5T8I3,FAM102B,1,Microvesicles
285051,Q8N801,C2orf61,1,Microvesicles
286887,P48668,KRT6C,13,Microvesicles
388567,O43361,ZNF749,1,Microvesicles
445582,Q6S8J3,POTEE,8,Microvesicles
641455,A6NI47,POTEM,2,Microvesicles
653269,P0CG38,POTEI,4,Microvesicles
653781,P0CG39,POTEJ,4,Microvesicles
728378,A5A3E0,POTEF,7,Microvesicles
767558,Q538Z0,LUZP6,1,Microvesicles
383,P05089,ARG1,6,Microparticles
713,P02746,C1QB,7,Microparticles
716,P09871,C1S,9,Microparticles
847,P04040,CAT,20,Microparticles
1828,Q02413,DSG1,7,Microparticles
2171,Q01469,FABP5,15,Microparticles
2670,P14136,GFAP,5,Microparticles
3851,P19013,KRT4,5,Microparticles
3855,P08729,KRT7,5,Microparticles
3856,P05787,KRT8,5,Microparticles
3859,Q99456,KRT12,3,Microvesicles
3866,P19012,KRT15,3,Microvesicles
3872,Q04695,KRT17,12,Microparticles
3880,P08727,KRT19,4,Microparticles
4619,P12882,MYH1,1,Microparticles
4624,P13533,MYH6,2,Microparticles
4625,P12883,MYH7,1,Microparticles
51350,Q01546,KRT76,11,Microparticles
51806,Q9NZT1,CALML5,7,Microparticles
57619,Q8TF72,SHROOM3,2,Microvesicles
79913,Q9H9F9,ACTR5,1,Microvesicles
144501,Q6KB66,KRT80,2,Microparticles
147183,Q7Z3Z0,KRT25,2,Microvesicles
162605,Q7Z3Y7,KRT28,3,Microvesicles
192666,Q2M2I5,KRT24,8,Microvesicles
284110,Q96QA5,GSDMA,1,Microvesicles
338785,Q5XKE5,KRT79,3,Microvesicles
342574,Q7Z3Y8,KRT27,5,Microparticles
353288,Q7Z3Y9,KRT26,1,Microvesicles
374454,Q7Z794,KRT77,6,Microparticles
100423062,B9A064,IGLL5,6,Microvesicles
39,Q9BWD1,ACAT2,15,Microvesicles
43,P22303,ACHE,3,Microvesicles
70,P68032,ACTC1,23,Microparticles
88,P35609,ACTN2,8,Microparticles
119,P35612,ADD2,4,Microparticles
158,P30566,ADSL,8,Microvesicles
160,O95782,AP2A1,24,Microparticles
163,P63010,AP2B1,13,Microvesicles
183,P01019,AGT,10,Microparticles
286,P16157,ANK1,12,Microparticles
291,P12235,SLC25A4,12,Microparticles
345,P02656,APOC3,5,Microparticles
377,P61204,ARF3,4,Microparticles
462,P01008,SERPINC1,15,Microparticles
563,P25311,AZGP1,7,Microparticles
715,P00736,C1R,9,Microparticles
759,P00915,CA1,11,Microparticles
965,P19256,CD58,2,Microvesicles
1211,P09496,CLTA,7,Microparticles
1277,P02452,COL1A1,8,Microvesicles
1727,P00387,CYB5R3,25,Microparticles
1823,Q08554,DSC1,4,Microvesicles
1984,P63241,EIF5A,12,Microparticles
2026,P09104,ENO2,17,Microparticles
2030,Q99808,SLC29A1,7,Microvesicles
2039,Q08495,EPB49,5,Microparticles
2745,P35754,GLRX,5,Microvesicles
2766,P36959,GMPR,9,Microparticles
2802,Q08378,GOLGA3,7,Microvesicles
2993,P02724,GYPA,10,Microparticles
2995,P04921,GYPC,2,Microparticles
3018,P33778,HIST1H2BB,8,Microparticles
3029,Q16775,HAGH,1,Microvesicles
3045,P02042,HBD,13,Microparticles
3047,P69891,HBG1,3,Microparticles
3048,P69892,HBG2,7,Microparticles
3053,P05546,SERPIND1,7,Microparticles
3251,P00492,HPRT1,21,Microparticles
3386,Q14773,ICAM4,2,Microparticles
3674,P08514,ITGA2B,37,Microparticles
3792,P23276,KEL,1,Microparticles
3818,P03952,KLKB1,3,Microparticles
3965,O00182,LGALS9,2,Microvesicles
4267,P14209,CD99,17,Microvesicles
4354,Q00013,MPP1,10,Microparticles
4967,Q02218,OGDH,6,Microparticles
5005,P19652,ORM2,4,Microparticles
5036,Q9UQ80,PA2G4,16,Microparticles
5050,Q15102,PAFAH1B3,10,Microvesicles
5110,P22061,PCMT1,12,Microparticles
5232,P07205,PGK2,4,Microvesicles
5305,P48426,PIP4K2A,10,Microparticles
5317,Q13835,PKP1,2,Microvesicles
5360,P55058,PLTP,5,Microparticles
5444,P27169,PON1,9,Microparticles
5516,P62714,PPP2CB,3,Microparticles
5524,Q15257,PPP2R4,4,Microparticles
5573,P10644,PRKAR1A,14,Microparticles
5627,P07225,PROS1,12,Microparticles
5695,Q99436,PSMB7,11,Microvesicles
5701,P35998,PSMC2,20,Microparticles
5702,P17980,PSMC3,13,Microparticles
5715,O00233,PSMD9,3,Microvesicles
5886,P54725,RAD23A,2,Microvesicles
6005,Q02094,RHAG,1,Microparticles
6006,P18577,RHCE,1,Microparticles
6278,P31151,S100A7,2,Microparticles
6513,P11166,SLC2A1,15,Microparticles
6563,Q13336,SLC14A1,1,Microparticles
6622,P37840,SNCA,3,Microparticles
6708,P02549,SPTA1,12,Microparticles
6710,P11277,SPTB,14,Microparticles
6888,P37837,TALDO1,19,Microparticles
7053,Q08188,TGM3,3,Microparticles
7111,P28289,TMOD1,3,Microparticles
7168,P09493,TPM1,25,Microparticles
7174,P29144,TPP2,19,Microparticles
7296,Q16881,TXNRD1,9,Microparticles
7334,P61088,UBE2N,17,Microparticles
8417,O15400,STX7,14,Microparticles
8533,Q9UNS2,COPS3,9,Microparticles
8542,O14791,APOL1,3,Microparticles
8547,O75636,FCN3,4,Microparticles
9144,O43760,SYNGR2,9,Microparticles
9352,O43396,TXNL1,12,Microparticles
9551,P56134,ATP5J2,13,Microparticles
10314,O43813,LANCL1,2,Microvesicles
10342,Q92734,TFG,2,Microvesicles
10498,Q86X55,CARM1,5,Microvesicles
10606,P22234,PAICS,19,Microparticles
10963,P31948,STIP1,20,Microvesicles
22934,P49247,RPIA,6,Microvesicles
23002,Q9Y4D1,DAAM1,9,Microparticles
23039,Q9UIA9,XPO7,4,Microvesicles
23530,Q13423,NNT,19,Microparticles
23549,Q9ULA0,DNPEP,4,Microvesicles
23581,P31944,CASP14,3,Microparticles
25793,Q9Y3I1,FBXO7,3,Microvesicles
25840,Q9H8H3,METTL7A,4,Microparticles
25927,Q96F85,CNRIP1,1,Microparticles
27161,Q9UKV8,EIF2C2,3,Microvesicles
30061,Q9NP59,SLC40A1,1,Microparticles
51071,Q9Y315,DERA,12,Microparticles
51138,Q9BT78,COPS4,10,Microvesicles
51560,Q9NRW1,RAB6B,11,Microparticles
55240,Q658P3,STEAP3,3,Microvesicles
55361,Q9BTU6,PI4K2A,9,Microvesicles
55968,Q9UNZ2,NSFL1C,3,Microvesicles
63891,Q5XPI4,RNF123,1,Microvesicles
64122,Q9H479,FN3K,8,Microparticles
65263,Q53H96,PYCRL,12,Microvesicles
84301,Q5TDH0,DDI2,2,Microvesicles
84886,Q9H425,C1orf198,4,Microvesicles
89777,Q96P63,SERPINB12,2,Microparticles
126133,Q8IZ83,ALDH16A1,7,Microparticles
254102,Q8N3D4,EHBP1L1,8,Microvesicles
258010,Q8NHG7,SVIP,6,Microparticles
388698,Q5D862,FLG2,14,Microparticles
389541,Q0VGL1,C7orf59,4,Microvesicles
125,P00325,ADH1B,7,Microparticles
624,P30411,BDKRB2,2,Microparticles
821,P27824,CANX,26,Microparticles
1012,P55290,CDH13,10,Microparticles
1650,P39656,DDOST,24,Microparticles
2052,P07099,EPHX1,10,Microparticles
2923,P30101,PDIA3,26,Microparticles
3115,P04440,HLA-DPB1,7,Microparticles
3118,P01906,HLA-DQA2,4,Microparticles
3687,P20702,ITGAX,8,Microparticles
4060,P51884,LUM,9,Microparticles
4513,P00403,COX2,19,Microparticles
4637,P60660,MYL6,28,Microparticles
5034,P07237,P4HB,27,Microparticles
6184,P04843,RPN1,20,Microparticles
6648,P04179,SOD2,15,Microparticles
6876,Q01995,TAGLN,11,Microparticles
7276,P02766,TTR,13,Microparticles
8639,Q16853,AOC3,2,Microparticles
10130,Q15084,PDIA6,29,Microparticles
10134,P51572,BCAP31,11,Microparticles
10961,P30040,ERP29,24,Microparticles
11160,O94905,ERLIN2,23,Microparticles
51752,Q9NZ08,ERAP1,15,Microparticles
81567,Q8NBS9,TXNDC5,12,Microparticles
173,P43652,AFM,1,Microparticles
712,P02745,C1QA,2,Microparticles
725,P20851,C4BPB,1,Microparticles
729,P13671,C6,7,Microparticles
1893,Q16610,ECM1,8,Microparticles
2165,P05160,F13B,1,Microparticles
3419,P50213,IDH3A,11,Microparticles
5033,P13674,P4HA1,9,Microvesicles
5954,Q15293,RCN1,9,Microvesicles
9648,Q8IWJ2,GCC2,1,Microvesicles
399909,Q9H6A9,PCNXL3,2,Microvesicles
9,P18440,NAT1,4,Microvesicles
18,P80404,ABAT,2,Microvesicles
23,Q8NE71,ABCF1,10,Microvesicles
26,P19801,ABP1,2,Microvesicles
28,P16442,ABO,2,Microvesicles
29,Q12979,ABR,6,Microvesicles
30,P09110,ACAA1,8,Microvesicles
31,Q13085,ACACA,7,Microvesicles
37,P49748,ACADVL,19,Microvesicles
51,Q15067,ACOX1,12,Microvesicles
102,O14672,ADAM10,18,Microparticles
109,O60266,ADCY3,2,Microvesicles
111,O95622,ADCY5,4,Microvesicles
126,P00326,ADH1C,4,Microvesicles
131,P40394,ADH7,2,Microvesicles
132,P55263,ADK,4,Microvesicles
161,O94973,AP2A2,14,Microvesicles
202,Q9Y4K1,AIM1,2,Microvesicles
218,P30838,ALDH3A1,1,Microparticles
219,P30837,ALDH1B1,9,Microvesicles
224,P51648,ALDH3A2,2,Microvesicles
229,P05062,ALDOB,2,Microparticles
248,P09923,ALPI,2,Microvesicles
250,P05187,ALPP,4,Microvesicles
271,Q01433,AMPD2,6,Microparticles
272,Q01432,AMPD3,2,Microvesicles
274,O00499,BIN1,6,Microvesicles
280,P19961,AMY2B,2,Microparticles
292,P05141,SLC25A5,25,Microparticles
293,P12236,SLC25A6,22,Microparticles
328,P27695,APEX1,7,Microparticles
351,P05067,APP,4,Microparticles
354,P07288,KLK3,2,Microparticles
372,P48444,ARCN1,9,Microparticles
395,O43182,ARHGAP6,7,Microparticles
408,P49407,ARRB1,7,Microvesicles
410,P15289,ARSA,2,Microvesicles
479,P54707,ATP12A,2,Microvesicles
488,P16615,ATP2A2,22,Microparticles
501,P49419,ALDH7A1,11,Microvesicles
509,P36542,ATP5C1,15,Microparticles
515,P24539,ATP5F1,8,Microparticles
539,P48047,ATP5O,26,Microparticles
558,P30530,AXL,4,Microvesicles
581,Q07812,BAX,12,Microparticles
634,P13688,CEACAM1,5,Microvesicles
635,Q93088,BHMT,2,Microparticles
637,P55957,BID,12,Microvesicles
686,P43251,BTD,1,Microparticles
717,P06681,C2,1,Microparticles
731,P07357,C8A,7,Microparticles
811,P27797,CALR,28,Microparticles
817,Q13557,CAMK2D,15,Microvesicles
818,Q13555,CAMK2G,3,Microvesicles
831,P20810,CAST,2,Microvesicles
866,P08185,SERPINA6,1,Microparticles
874,O75828,CBR3,14,Microvesicles
961,Q08722,CD47,17,Microvesicles
987,P50851,LRBA,6,Microparticles
999,P12830,CDH1,3,Microparticles
1020,Q00535,CDK5,3,Microvesicles
1073,Q9Y281,CFL2,10,Microvesicles
1116,P36222,CHI3L1,7,Microparticles
1120,Q9Y259,CHKB,1,Microvesicles
1155,Q99426,TBCB,6,Microvesicles
1184,P51795,CLCN5,1,Microvesicles
