ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
124935,SLC43A2,4,Exosomes
126014,OSCAR,1,Exosomes
126298,IRGQ,1,Exosomes
126364,LRRC25,2,Exosomes
129285,PPP1R21,5,Exosomes
131450,CD200R1,1,Exosomes
131870,NUDT16,2,Exosomes
133418,EMB,4,Exosomes
133619,PRRC1,3,Exosomes
144983,HNRNPA1L2,9,Exosomes
151195,CCNYL1,3,Exosomes
152273,FGD5,3,Exosomes
161176,SYNE3,3,Exosomes
162466,PHOSPHO1,2,Exosomes
201294,UNC13D,3,Exosomes
201595,STT3B,2,Exosomes
219855,SLC37A2,2,Exosomes
220965,FAM13C,1,Exosomes
221955,DAGLB,5,Exosomes
257106,ARHGAP30,4,Exosomes
283234,CCDC88B,12,Exosomes
285513,GPRIN3,1,Exosomes
285527,FRYL,9,Exosomes
338442,HCAR2,1,Exosomes
348110,C15orf38,1,Exosomes
373156,GSTK1,8,Exosomes
374403,TBC1D10C,3,Exosomes
374868,ATP9B,10,Exosomes
375056,MIA3,5,Exosomes
399909,PCNXL3,2,Exosomes
401934,RNF223,1,Exosomes
445815,PALM2-AKAP2,1,Exosomes
645974,PABPC1L2B,2,Exosomes
653857,ACTR3C,9,Exosomes
100507714,LOC100507714,2,Exosomes
34,ACADM,4,Exosomes
35,ACADS,6,Exosomes
215,ABCD1,1,Exosomes
219,ALDH1B1,5,Exosomes
515,ATP5F1,1,Exosomes
662,BNIP1,1,Exosomes
841,CASP8,1,Exosomes
1047,CLGN,1,Exosomes
1300,COL10A1,2,Exosomes
1347,COX7A2,1,Exosomes
1369,CPN1,6,Exosomes
1376,CPT2,1,Exosomes
1522,CTSZ,9,Exosomes
1629,DBT,1,Exosomes
1632,ECI1,2,Exosomes
1674,DES,8,Exosomes
1718,DHCR24,8,Exosomes
1798,DPAGT1,1,Exosomes
1811,SLC26A3,1,Exosomes
1861,TOR1A,2,Exosomes
2130,EWSR1,6,Exosomes
2588,GALNS,1,Exosomes
2589,GALNT1,3,Exosomes
2935,GSPT1,7,Exosomes
2954,GSTZ1,1,Exosomes
3026,HABP2,2,Exosomes
3099,HK2,2,Exosomes
3109,HLA-DMB,3,Exosomes
3155,HMGCL,3,Exosomes
3419,IDH3A,7,Exosomes
3565,IL4,1,Exosomes
3800,KIF5C,5,Exosomes
3908,LAMA2,6,Exosomes
4013,VWA5A,2,Exosomes
4034,LRCH4,5,Exosomes
4145,MATK,1,Exosomes
4245,MGAT1,4,Exosomes
4321,MMP12,1,Exosomes
4508,ATP6,1,Exosomes
4580,MTX1,2,Exosomes
4715,NDUFB9,2,Exosomes
4719,NDUFS1,2,Exosomes
4722,NDUFS3,1,Exosomes
4723,NDUFV1,2,Exosomes
4728,NDUFS8,1,Exosomes
4729,NDUFV2,1,Exosomes
4752,NEK3,1,Exosomes
4790,NFKB1,2,Exosomes
4794,NFKBIE,4,Exosomes
5053,PAH,2,Exosomes
5106,PCK2,5,Exosomes
5162,PDHB,2,Exosomes
5321,PLA2G4A,1,Exosomes
5528,PPP2R5D,1,Exosomes
5588,PRKCQ,1,Exosomes
5611,DNAJC3,5,Exosomes
5825,ABCD3,2,Exosomes
5875,RABGGTA,1,Exosomes
6041,RNASEL,1,Exosomes
6252,RTN1,1,Exosomes
6406,SEMG1,6,Exosomes
6527,SLC5A4,1,Exosomes
6688,SPI1,1,Exosomes
6734,SRPR,3,Exosomes
6747,SSR3,2,Exosomes
6786,STIM1,1,Exosomes
6801,STRN,1,Exosomes
7093,TLL2,5,Exosomes
7386,UQCRFS1,1,Exosomes
7405,UVRAG,1,Exosomes
8030,CCDC6,7,Exosomes
8031,NCOA4,6,Exosomes
8310,ACOX3,1,Exosomes
8604,SLC25A12,1,Exosomes
8682,PEA15,2,Exosomes
8935,SKAP2,1,Exosomes
9002,F2RL3,1,Exosomes
9100,USP10,4,Exosomes
9197,SLC33A1,1,Exosomes
9267,CYTH1,2,Exosomes
9294,S1PR2,1,Exosomes
9403,SEP15,1,Exosomes
9551,ATP5J2,1,Exosomes
9694,EMC2,1,Exosomes
9701,PPP6R2,1,Exosomes
9779,TBC1D5,2,Exosomes
9789,SPCS2,4,Exosomes
9791,PTDSS1,1,Exosomes
9817,KEAP1,2,Exosomes
9854,C2CD2L,1,Exosomes
9896,FIG4,2,Exosomes
9926,LPGAT1,1,Exosomes
10026,PIGK,1,Exosomes
10162,LPCAT3,1,Exosomes
10202,DHRS2,1,Exosomes
10280,SIGMAR1,1,Exosomes
10396,ATP8A1,4,Exosomes
10430,TMEM147,1,Exosomes
10454,TAB1,1,Exosomes
10469,TIMM44,1,Exosomes
10476,ATP5H,2,Exosomes
10939,AFG3L2,1,Exosomes
10945,KDELR1,2,Exosomes
10952,SEC61B,1,Exosomes
10994,ILVBL,1,Exosomes
11015,KDELR3,1,Exosomes
11182,SLC2A6,4,Exosomes
11212,PROSC,2,Exosomes
23185,LARP4B,4,Exosomes
23190,UBXN4,1,Exosomes
23192,ATG4B,2,Exosomes
23197,FAF2,1,Exosomes
23200,ATP11B,2,Exosomes
23308,ICOSLG,2,Exosomes
23438,HARS2,5,Exosomes
23478,SEC11A,1,Exosomes
23557,SNAPIN,1,Exosomes
23597,ACOT9,1,Exosomes
23770,FKBP8,2,Exosomes
24139,EML2,2,Exosomes
25793,FBXO7,1,Exosomes
27128,CYTH4,1,Exosomes
27330,RPS6KA6,5,Exosomes
28976,ACAD9,1,Exosomes
29099,COMMD9,2,Exosomes
29785,CYP2S1,1,Exosomes
29919,C18orf8,1,Exosomes
29920,PYCR2,1,Exosomes
29957,SLC25A24,2,Exosomes
51024,FIS1,4,Exosomes
51063,CALHM2,1,Exosomes
51156,SERPINA10,5,Exosomes
51164,DCTN4,4,Exosomes
51397,COMMD10,1,Exosomes
51478,HSD17B7,1,Exosomes
51522,TMEM14C,1,Exosomes
51604,PIGT,1,Exosomes
51635,DHRS7,4,Exosomes
54495,TMX3,1,Exosomes
54499,TMCO1,2,Exosomes
54505,DHX29,2,Exosomes
54507,ADAMTSL4,6,Exosomes
54808,DYM,1,Exosomes
54828,BCAS3,1,Exosomes
54929,TMEM161A,1,Exosomes
54939,COMMD4,3,Exosomes
55066,PDPR,3,Exosomes
55157,DARS2,3,Exosomes
55160,ARHGEF10L,1,Exosomes
55210,ATAD3A,2,Exosomes
55240,STEAP3,6,Exosomes
55347,ABHD10,1,Exosomes
55686,MREG,1,Exosomes
55690,PACS1,3,Exosomes
55796,MBNL3,1,Exosomes
55930,MYO5C,6,Exosomes
55967,NDUFA12,1,Exosomes
55972,SLC25A40,1,Exosomes
56052,ALG1,1,Exosomes
56244,BTNL2,1,Exosomes
56894,AGPAT3,1,Exosomes
56922,MCCC1,3,Exosomes
56926,NCLN,1,Exosomes
56983,POGLUT1,1,Exosomes
57447,NDRG2,2,Exosomes
57505,AARS2,1,Exosomes
58505,OSTC,2,Exosomes
60488,MRPS35,1,Exosomes
60559,SPCS3,2,Exosomes
64786,TBC1D15,2,Exosomes
65992,DDRGK1,4,Exosomes
66005,CHID1,7,Exosomes
79058,ASPSCR1,1,Exosomes
79568,C2orf47,1,Exosomes
79670,ZCCHC6,2,Exosomes
79695,GALNT12,1,Exosomes
80221,ACSF2,1,Exosomes
80267,EDEM3,3,Exosomes
80273,GRPEL1,2,Exosomes
81494,CFHR5,1,Exosomes
81565,NDEL1,2,Exosomes
81855,SFXN3,2,Exosomes
83693,HSDL1,1,Exosomes
83937,RASSF4,2,Exosomes
83985,SPNS1,4,Exosomes
84193,SETD3,2,Exosomes
84340,GFM2,2,Exosomes
84343,HPS3,3,Exosomes
84376,HOOK3,1,Exosomes
84687,PPP1R9B,7,Exosomes
84803,AGPAT9,1,Exosomes
84833,USMG5,3,Exosomes
87178,PNPT1,2,Exosomes
92840,REEP6,3,Exosomes
93627,TBCK,1,Exosomes
113251,LARP4,1,Exosomes
122011,CSNK1A1L,4,Exosomes
128346,C1orf162,1,Exosomes
134957,STXBP5,1,Exosomes
145508,CEP128,1,Exosomes
148867,SLC30A7,2,Exosomes
154807,VKORC1L1,2,Exosomes
158747,MOSPD2,1,Exosomes
163589,TDRD5,1,Exosomes
197322,ACSF3,1,Exosomes
199746,U2AF1L4,7,Exosomes
201562,PTPLB,1,Exosomes
203238,CCDC171,8,Exosomes
254531,LPCAT4,1,Exosomes
338382,RAB7B,1,Exosomes
374659,HDDC3,1,Exosomes
374882,TMEM205,2,Exosomes
374897,SBSN,4,Exosomes
399512,SLC25A35,2,Exosomes
276,AMY1A,6,Exosomes
635,BHMT,11,Exosomes
1910,EDNRB,1,Exosomes
2173,FABP7,2,Exosomes
2596,GAP43,2,Exosomes
2628,GATM,2,Exosomes
2824,GPM6B,2,Exosomes
4045,LSAMP,1,Exosomes
5096,PCCB,6,Exosomes
5098,PCDHGC3,1,Exosomes
5803,PTPRZ1,3,Exosomes
29958,DMGDH,1,Exosomes
54664,TMEM106B,6,Exosomes
57348,TTYH1,4,Exosomes
58494,JAM2,3,Exosomes
130612,TMEM198,2,Exosomes
199731,CADM4,1,Exosomes
284217,LAMA1,9,Exosomes
732,C8B,6,Exosomes
1609,DGKQ,2,Exosomes
55291,PPP6R3,3,Exosomes
57194,ATP10A,3,Exosomes
79674,VEPH1,4,Exosomes
112724,RDH13,1,Exosomes
147657,ZNF480,1,Exosomes
343171,OR2W3,1,Exosomes
420,ART4,1,Exosomes
1121,CHM,4,Exosomes
3084,NRG1,3,Exosomes
6853,SYN1,3,Exosomes
9340,GLP2R,2,Exosomes
9790,BMS1,1,Exosomes
83872,HMCN1,7,Exosomes
90627,STARD13,1,Exosomes
132949,AASDH,1,Exosomes
402573,C7orf61,1,Exosomes
100130348,LOC100130348,1,Exosomes
649,BMP1,8,Exosomes
728,C5AR1,2,Exosomes
1308,COL17A1,10,Exosomes
1359,CPA3,1,Exosomes
2312,FLG,6,Exosomes
3918,LAMC2,10,Exosomes
4043,LRPAP1,1,Exosomes
4799,NFX1,6,Exosomes
5018,OXA1L,1,Exosomes
5055,SERPINB2,4,Exosomes
6675,UAP1,12,Exosomes
7051,TGM1,7,Exosomes
7652,ZNF99,1,Exosomes
8600,TNFSF11,3,Exosomes
8639,AOC3,1,Exosomes
9735,KNTC1,3,Exosomes
9816,URB2,1,Exosomes
10149,GPR64,2,Exosomes
10234,LRRC17,1,Exosomes
10343,PKDREJ,4,Exosomes
23091,ZC3H13,3,Exosomes
26267,FBXO10,1,Exosomes
50944,SHANK1,6,Exosomes
57451,ODZ2,3,Exosomes
57620,STIM2,7,Exosomes
79716,NPEPL1,1,Exosomes
92745,SLC38A5,5,Exosomes
131873,COL6A6,2,Exosomes
341640,FREM2,6,Exosomes
727897,MUC5B,8,Exosomes
728113,ANXA8L1,3,Exosomes
728358,DEFA1B,10,Exosomes
277,AMY1B,4,Exosomes
278,AMY1C,4,Exosomes
563,AZGP1,13,Exosomes
712,C1QA,4,Exosomes
731,C8A,3,Exosomes
866,SERPINA6,2,Exosomes
1401,CRP,1,Exosomes
2161,F12,1,Exosomes
2677,GGCX,1,Exosomes
7187,TRAF3,2,Exosomes
8202,NCOA3,3,Exosomes
8534,CHST1,2,Exosomes
9370,ADIPOQ,1,Exosomes
9381,OTOF,2,Exosomes
10249,GLYAT,1,Exosomes
26292,MYCBP,4,Exosomes
26996,GPR160,1,Exosomes
55350,VNN3,1,Exosomes
55810,FOXJ2,1,Exosomes
55905,RNF114,1,Exosomes
78989,COLEC11,1,Exosomes
79154,DHRS11,1,Exosomes
85302,FBF1,6,Exosomes
122830,NAA30,1,Exosomes
340348,TSPAN33,4,Exosomes
100507436,MICA,4,Exosomes
10290,SPEG,2,Exosomes
2264,FGFR4,1,Exosomes
141,ADPRH,1,Exosomes
318,NUDT2,1,Exosomes
331,XIAP,1,Exosomes
399,RHOH,1,Exosomes
596,BCL2,1,Exosomes
598,BCL2L1,1,Exosomes
651,BMP3,5,Exosomes
656,BMP8B,1,Exosomes
689,BTF3,4,Exosomes
939,CD27,1,Exosomes
959,CD40LG,3,Exosomes
969,CD69,2,Exosomes
973,CD79A,1,Exosomes
1269,CNR2,1,Exosomes
1946,EFNA5,1,Exosomes
2014,EMP3,4,Exosomes
2079,ERH,5,Exosomes
2213,FCGR2B,1,Exosomes
2232,FDXR,2,Exosomes
2826,CCR10,1,Exosomes
2900,GRIK4,3,Exosomes
3004,GZMM,2,Exosomes
3112,HLA-DOB,1,Exosomes
3120,HLA-DQB2,2,Exosomes
3177,SLC29A2,4,Exosomes
3422,IDI1,12,Exosomes
3455,IFNAR2,1,Exosomes
3561,IL2RG,2,Exosomes
3588,IL10RB,3,Exosomes
3612,IMPA1,4,Exosomes
3669,ISG20,2,Exosomes
4063,LY9,4,Exosomes
4126,MANBA,4,Exosomes
4155,MBP,2,Exosomes
4170,MCL1,2,Exosomes
4234,METTL1,2,Exosomes
4350,MPG,2,Exosomes
4758,NEU1,4,Exosomes
4771,NF2,2,Exosomes
5019,OXCT1,2,Exosomes
5108,PCM1,2,Exosomes
5534,PPP3R1,6,Exosomes
5551,PRF1,4,Exosomes
5932,RBBP8,1,Exosomes
6119,RPA3,4,Exosomes
6169,RPL38,7,Exosomes
6241,RRM2,3,Exosomes
6322,SCML1,1,Exosomes
6480,ST6GAL1,1,Exosomes
6483,ST3GAL2,1,Exosomes
6514,SLC2A2,1,Exosomes
6903,TBCC,1,Exosomes
7133,TNFRSF1B,2,Exosomes
7298,TYMS,3,Exosomes
7422,VEGFA,1,Exosomes
7903,ST8SIA4,1,Exosomes
8192,CLPP,1,Exosomes
8270,LAGE3,1,Exosomes
8703,B4GALT3,3,Exosomes
8706,B3GALNT1,1,Exosomes
8722,CTSF,3,Exosomes
8736,MYOM1,1,Exosomes
8809,IL18R1,4,Exosomes
8846,ALKBH1,1,Exosomes
8882,ZNF259,1,Exosomes
8886,DDX18,9,Exosomes
9086,EIF1AY,7,Exosomes
9098,USP6,1,Exosomes
9136,RRP9,5,Exosomes
9194,SLC16A7,2,Exosomes
9210,BMP15,2,Exosomes
9295,SRSF11,1,Exosomes
9308,CD83,1,Exosomes
9329,GTF3C4,2,Exosomes
9512,PMPCB,1,Exosomes
9516,LITAF,2,Exosomes
9636,ISG15,7,Exosomes
9656,MDC1,3,Exosomes
9730,VPRBP,4,Exosomes
9976,CLEC2B,1,Exosomes
10087,COL4A3BP,2,Exosomes
10320,IKZF1,1,Exosomes
10437,IFI30,5,Exosomes
10507,SEMA4D,1,Exosomes
10673,TNFSF13B,1,Exosomes
10678,B3GNT2,1,Exosomes
10724,MGEA5,5,Exosomes
11118,BTN3A2,1,Exosomes
11321,GPN1,3,Exosomes
23154,NCDN,3,Exosomes
23203,PMPCA,1,Exosomes
23367,LARP1,5,Exosomes
24147,FJX1,1,Exosomes
25904,CNOT10,2,Exosomes
26112,CCDC69,1,Exosomes
27433,TOR2A,1,Exosomes
28960,DCPS,2,Exosomes
50515,CHST11,3,Exosomes
50813,COPS7A,4,Exosomes
51096,UTP18,1,Exosomes
51236,FAM203A,1,Exosomes
51251,NT5C3,1,Exosomes
51260,CXorf26,3,Exosomes
51294,PCDH12,3,Exosomes
51611,DPH5,1,Exosomes
51668,HSPB11,1,Exosomes
51690,LSM7,1,Exosomes
51816,CECR1,1,Exosomes
53981,CPSF2,5,Exosomes
54863,TOR4A,1,Exosomes
55079,FEZF2,9,Exosomes
55239,OGFOD1,1,Exosomes
55759,WDR12,3,Exosomes
55856,ACOT13,1,Exosomes
56647,BCCIP,5,Exosomes
56944,OLFML3,8,Exosomes
57486,NLN,6,Exosomes
57661,PHRF1,2,Exosomes
57799,RAB40C,1,Exosomes
57823,SLAMF7,2,Exosomes
58986,TMEM8A,5,Exosomes
63940,GPSM3,1,Exosomes
64218,SEMA4A,1,Exosomes
64708,COPS7B,4,Exosomes
65083,NOL6,1,Exosomes
65980,BRD9,1,Exosomes
79068,FTO,1,Exosomes
79587,CARS2,1,Exosomes
79892,MCMBP,3,Exosomes
80184,CEP290,5,Exosomes
80254,CEP63,1,Exosomes
83416,FCRL5,1,Exosomes
83729,INHBE,1,Exosomes
83939,EIF2A,11,Exosomes
85476,GFM1,5,Exosomes
90268,FAM105B,1,Exosomes
90678,LRSAM1,3,Exosomes
93010,B3GNT7,1,Exosomes
115650,TNFRSF13C,2,Exosomes
124801,LSM12,2,Exosomes
147841,SPC24,1,Exosomes
150678,MYEOV2,2,Exosomes
200879,LIPH,5,Exosomes
201799,TMEM154,1,Exosomes
203328,SUSD3,2,Exosomes
222255,ATXN7L1,3,Exosomes
257144,GCET2,1,Exosomes
283358,B4GALNT3,2,Exosomes
387032,ZKSCAN4,1,Exosomes
387882,C12orf75,2,Exosomes
643414,LIPK,1,Exosomes
644041,C18orf63,2,Exosomes
100289635,ZNF605,1,Exosomes
740,MRPL49,1,Exosomes
1063,CENPF,3,Exosomes
1107,CHD3,7,Exosomes
1400,CRMP1,3,Exosomes
1534,CYB561,3,Exosomes
1996,ELAVL4,7,Exosomes
4131,MAP1B,8,Exosomes
5296,PIK3R2,1,Exosomes
6150,MRPL23,1,Exosomes
6880,TAF9,1,Exosomes
7068,THRB,1,Exosomes
7175,TPR,4,Exosomes
7425,VGF,1,Exosomes
8642,DCHS1,4,Exosomes
9859,CEP170,2,Exosomes
10570,DPYSL4,1,Exosomes
10629,TAF6L,2,Exosomes
11055,ZPBP,1,Exosomes
22974,TPX2,1,Exosomes
23215,PRRC2C,1,Exosomes
23529,CLCF1,2,Exosomes
30818,KCNIP3,1,Exosomes
51196,PLCE1,4,Exosomes
55083,KIF26B,1,Exosomes
55107,ANO1,2,Exosomes
55252,ASXL2,4,Exosomes
55363,HEMGN,1,Exosomes
55814,BDP1,5,Exosomes
64344,HIF3A,1,Exosomes
80067,DCAF17,2,Exosomes
80380,PDCD1LG2,1,Exosomes
84310,C7orf50,5,Exosomes
84545,MRPL43,1,Exosomes
85462,FHDC1,2,Exosomes
92906,HNRPLL,1,Exosomes
151887,CCDC80,9,Exosomes
157313,CDCA2,3,Exosomes
158471,PRUNE2,1,Exosomes
219938,SPATA19,1,Exosomes
284434,NWD1,1,Exosomes
642938,FAM196A,1,Exosomes
1559,CYP2C9,2,Exosomes
1690,COCH,12,Exosomes
4033,LRMP,2,Exosomes
4884,NPTX1,2,Exosomes
6469,SHH,6,Exosomes
7102,TSPAN7,3,Exosomes
9746,CLSTN3,4,Exosomes
10168,ZNF197,1,Exosomes
10642,IGF2BP1,2,Exosomes
64093,SMOC1,5,Exosomes
145864,HAPLN3,4,Exosomes
729747,ZNF878,2,Exosomes
20423,Shh,2,Exosomes
8835,SOCS2,1,Exosomes
9426,CDY2A,4,Exosomes
57685,CACHD1,3,Exosomes
203611,CDY2B,1,Exosomes
109,ADCY3,1,Exosomes
114,ADCY8,1,Exosomes
131,ADH7,1,Exosomes
324,APC,8,Exosomes
395,ARHGAP6,4,Exosomes
554,AVPR2,3,Exosomes
586,BCAT1,1,Exosomes
607,BCL9,7,Exosomes
660,BMX,2,Exosomes
705,BYSL,2,Exosomes
758,MPPED1,2,Exosomes
783,CACNB2,1,Exosomes
863,CBFA2T3,2,Exosomes
1087,CEACAM7,2,Exosomes
1119,CHKA,1,Exosomes
1123,CHN1,4,Exosomes
1140,CHRNB1,6,Exosomes
1185,CLCN6,1,Exosomes
1187,CLCNKA,1,Exosomes
1287,COL4A5,8,Exosomes
1296,COL8A2,4,Exosomes
1307,COL16A1,9,Exosomes
1363,CPE,6,Exosomes
1621,DBH,2,Exosomes
1630,DCC,1,Exosomes
1657,DMXL1,4,Exosomes
1676,DFFA,4,Exosomes
1763,DNA2,2,Exosomes
1849,DUSP7,8,Exosomes
1856,DVL2,2,Exosomes
1945,EFNA4,5,Exosomes
1953,MEGF6,8,Exosomes
2006,ELN,7,Exosomes
2034,EPAS1,3,Exosomes
2065,ERBB3,3,Exosomes
2073,ERCC5,1,Exosomes
2128,EVX1,5,Exosomes
2281,FKBP1B,1,Exosomes
2294,FOXF1,8,Exosomes
2627,GATA6,7,Exosomes
2689,GH2,1,Exosomes
2696,GIPR,1,Exosomes
2710,GK,3,Exosomes
2736,GLI2,4,Exosomes
2862,MLNR,2,Exosomes
2899,GRIK3,1,Exosomes
2958,GTF2A2,1,Exosomes
2986,GUCY2F,1,Exosomes
3067,HDC,1,Exosomes
3213,HOXB3,9,Exosomes
3239,HOXD13,4,Exosomes
3294,HSD17B2,1,Exosomes
3382,ICA1,1,Exosomes
3590,IL11RA,1,Exosomes
3597,IL13RA1,1,Exosomes
3607,FOXK2,8,Exosomes
3667,IRS1,4,Exosomes
3748,KCNC3,2,Exosomes
3763,KCNJ6,1,Exosomes
3770,KCNJ14,3,Exosomes
3778,KCNMA1,6,Exosomes
3781,KCNN2,1,Exosomes
3797,KIF3C,8,Exosomes
3846,KRTAP5-9,8,Exosomes
4296,MAP3K11,1,Exosomes
4302,MLLT6,7,Exosomes
4439,MSH5,1,Exosomes
4487,MSX1,2,Exosomes
4501,MT1X,2,Exosomes
4502,MT2A,1,Exosomes
4504,MT3,1,Exosomes
4585,MUC4,8,Exosomes
4586,MUC5AC,5,Exosomes
4588,MUC6,5,Exosomes
4613,MYCN,4,Exosomes
4648,MYO7B,2,Exosomes
4705,NDUFA10,8,Exosomes
4772,NFATC1,2,Exosomes
4848,CNOT2,3,Exosomes
4855,NOTCH4,3,Exosomes
5073,PARN,7,Exosomes
5095,PCCA,10,Exosomes
5125,PCSK5,5,Exosomes
5157,PDGFRL,2,Exosomes
5187,PER1,2,Exosomes
5199,CFP,2,Exosomes
5210,PFKFB4,9,Exosomes
5252,PHF1,4,Exosomes
5395,PMS2,3,Exosomes
5458,POU4F2,8,Exosomes
5737,PTGFR,3,Exosomes
5739,PTGIR,1,Exosomes
5818,PVRL1,1,Exosomes
5888,RAD51,1,Exosomes
5900,RALGDS,2,Exosomes
5926,ARID4A,5,Exosomes
6182,MRPL12,2,Exosomes
6288,SAA1,7,Exosomes
6294,SAFB,3,Exosomes
6311,ATXN2,3,Exosomes
6397,SEC14L1,3,Exosomes
6441,SFTPD,6,Exosomes
6496,SIX3,4,Exosomes
6512,SLC1A7,1,Exosomes
6578,SLCO2A1,1,Exosomes
6585,SLIT1,4,Exosomes
6595,SMARCA2,4,Exosomes
6656,SOX1,7,Exosomes
6658,SOX3,4,Exosomes
6659,SOX4,6,Exosomes
6670,SP3,2,Exosomes
6687,SPG7,1,Exosomes
6787,NEK4,1,Exosomes
6843,VAMP1,3,Exosomes
6874,TAF4,2,Exosomes
6875,TAF4B,1,Exosomes
6885,MAP3K7,1,Exosomes
6900,CNTN2,2,Exosomes
6954,TCP11,2,Exosomes
7009,TMBIM6,1,Exosomes
7080,NKX2-1,3,Exosomes
7156,TOP3A,1,Exosomes
7301,TYRO3,1,Exosomes
7329,UBE2I,2,Exosomes
7404,UTY,1,Exosomes
7498,XDH,7,Exosomes
7701,ZNF142,2,Exosomes
7733,ZNF180,1,Exosomes
7763,ZFAND5,5,Exosomes
7786,MAP3K12,1,Exosomes
7813,EVI5,1,Exosomes
8325,FZD8,8,Exosomes
8398,PLA2G6,5,Exosomes
8408,ULK1,1,Exosomes
8427,ZNF282,8,Exosomes
8445,DYRK2,1,Exosomes
8470,SORBS2,1,Exosomes
8537,BCAS1,2,Exosomes
8618,CADPS,7,Exosomes
8641,PCDHGB4,1,Exosomes
8685,MARCO,1,Exosomes
8726,EED,1,Exosomes
8741,TNFSF13,4,Exosomes
8848,TSC22D1,2,Exosomes
8862,APLN,1,Exosomes
8863,PER3,4,Exosomes
9001,HAP1,2,Exosomes
9024,BRSK2,2,Exosomes
9117,SEC22C,2,Exosomes
9134,CCNE2,1,Exosomes
9143,SYNGR3,1,Exosomes
9162,DGKI,6,Exosomes
9196,KCNAB3,3,Exosomes
9203,ZMYM3,2,Exosomes
9278,ZBTB22,3,Exosomes
9313,MMP20,8,Exosomes
9391,CIAO1,3,Exosomes
9401,RECQL4,2,Exosomes
9478,CABP1,1,Exosomes
9480,ONECUT2,1,Exosomes
9498,SLC4A8,2,Exosomes
9572,NR1D1,1,Exosomes
9649,RALGPS1,4,Exosomes
9651,PLCH2,3,Exosomes
9658,ZNF516,5,Exosomes
9666,DZIP3,1,Exosomes
9667,SAFB2,4,Exosomes
9719,ADAMTSL2,1,Exosomes
9726,ZNF646,3,Exosomes
9759,HDAC4,4,Exosomes
9794,MAML1,3,Exosomes
9818,NUPL1,1,Exosomes
9895,TECPR2,1,Exosomes
9914,ATP2C2,3,Exosomes
9915,ARNT2,3,Exosomes
9946,CRYZL1,4,Exosomes
10002,NR2E3,2,Exosomes
10045,SH2D3A,3,Exosomes
10076,PTPRU,2,Exosomes
10174,SORBS3,5,Exosomes
10579,TACC2,5,Exosomes
10699,CORIN,6,Exosomes
10712,FAM189B,2,Exosomes
10718,NRG3,2,Exosomes
10721,POLQ,7,Exosomes
10730,YME1L1,3,Exosomes
10739,RFPL2,3,Exosomes
10766,TOB2,2,Exosomes
10847,SRCAP,4,Exosomes
10921,RNPS1,9,Exosomes
10948,STARD3,9,Exosomes
11057,ABHD2,1,Exosomes
11122,PTPRT,1,Exosomes
11132,CAPN10,1,Exosomes
11194,ABCB8,6,Exosomes
11199,ANXA10,3,Exosomes
11270,NRM,1,Exosomes
22797,TFEC,1,Exosomes
22807,IKZF2,2,Exosomes
22839,DLGAP4,6,Exosomes
22927,HABP4,2,Exosomes
22941,SHANK2,6,Exosomes
22983,MAST1,4,Exosomes
23029,RBM34,3,Exosomes
23030,KDM4B,1,Exosomes
23037,PDZD2,2,Exosomes
23090,ZNF423,2,Exosomes
23112,TNRC6B,4,Exosomes
23145,SSPO,8,Exosomes
23207,PLEKHM2,3,Exosomes
23223,RRP12,7,Exosomes
23230,VPS13A,2,Exosomes
23239,PHLPP1,5,Exosomes
23241,PACS2,3,Exosomes
23245,ASTN2,5,Exosomes
23248,RPRD2,2,Exosomes
23263,MCF2L,4,Exosomes
23287,AGTPBP1,8,Exosomes
23294,ANKS1A,8,Exosomes
23300,ATMIN,2,Exosomes
23328,SASH1,4,Exosomes
23331,TTC28,5,Exosomes
23353,SUN1,6,Exosomes
23362,PSD3,1,Exosomes
23403,FBXO46,1,Exosomes
23509,POFUT1,2,Exosomes
23512,SUZ12,7,Exosomes
23528,ZNF281,8,Exosomes
23541,SEC14L2,3,Exosomes
23787,MTCH1,5,Exosomes
25792,CIZ1,2,Exosomes
25832,NBPF14,4,Exosomes
25981,DNAH1,6,Exosomes
26054,SENP6,1,Exosomes
26061,HACL1,3,Exosomes
26088,GGA1,2,Exosomes
26137,ZBTB20,1,Exosomes
26148,C10orf12,1,Exosomes
26153,KIF26A,4,Exosomes
26190,FBXW2,8,Exosomes
26290,GALNT8,1,Exosomes
26472,PPP1R14B,4,Exosomes
26476,OR10J1,1,Exosomes
26575,RGS17,1,Exosomes
26595,OR8B2,2,Exosomes
26960,NBEA,8,Exosomes
27030,MLH3,1,Exosomes
27031,NPHP3,4,Exosomes
27034,ACAD8,2,Exosomes
27102,EIF2AK1,4,Exosomes
27112,FAM155B,1,Exosomes
27152,INTU,3,Exosomes
27239,GPR162,1,Exosomes
27301,APEX2,2,Exosomes
27338,UBE2S,3,Exosomes
27344,PCSK1N,1,Exosomes
28514,DLL1,2,Exosomes
29761,USP25,3,Exosomes
29781,NCAPH2,3,Exosomes
29890,RBM15B,5,Exosomes
29896,TRA2A,11,Exosomes
29966,STRN3,6,Exosomes
29967,LRP12,1,Exosomes
29974,A1CF,3,Exosomes
29994,BAZ2B,1,Exosomes
50509,COL5A3,2,Exosomes
50804,MYEF2,6,Exosomes
51027,BOLA1,3,Exosomes
51032,CELA2B,2,Exosomes
51184,GPN3,4,Exosomes
51208,CLDN18,4,Exosomes
