ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
3083,HGFAC,1,Microparticles
3098,HK1,10,Microparticles
3155,HMGCL,4,Microparticles
3241,HPCAL1,4,Microparticles
3251,HPRT1,21,Microparticles
3265,HRAS,19,Microparticles
3273,HRG,8,Microparticles
3336,HSPE1,13,Microparticles
3339,HSPG2,15,Microparticles
3386,ICAM4,2,Microparticles
3419,IDH3A,11,Microparticles
3426,CFI,1,Microparticles
3483,IGFALS,7,Microparticles
3543,IGLL1,1,Microparticles
3698,ITIH2,18,Microparticles
3699,ITIH3,8,Microparticles
3792,KEL,1,Microparticles
3796,KIF2A,13,Microparticles
3818,KLKB1,3,Microparticles
3827,KNG1,9,Microparticles
3856,KRT8,5,Microparticles
3911,LAMA5,4,Microparticles
3927,LASP1,14,Microparticles
3963,LGALS7,8,Microparticles
3985,LIMK2,1,Microparticles
3987,LIMS1,18,Microparticles
3990,LIPC,1,Microparticles
3998,LMAN1,15,Microparticles
4023,LPL,1,Microparticles
4057,LTF,7,Microparticles
4153,MBL2,4,Microparticles
4192,MDK,1,Microparticles
4246,SCGB2A1,1,Microparticles
4247,MGAT2,1,Microparticles
4256,MGP,1,Microparticles
4282,MIF,21,Microparticles
4353,MPO,13,Microparticles
4354,MPP1,10,Microparticles
4357,MPST,10,Microparticles
4619,MYH1,1,Microparticles
4625,MYH7,1,Microparticles
4632,MYL1,7,Microparticles
4638,MYLK,9,Microparticles
4659,PPP1R12A,8,Microparticles
4676,NAP1L4,14,Microparticles
4691,NCL,21,Microparticles
4697,NDUFA4,6,Microparticles
4698,NDUFA5,5,Microparticles
4714,NDUFB8,1,Microparticles
4722,NDUFS3,10,Microparticles
4729,NDUFV2,6,Microparticles
4811,NID1,11,Microparticles
4967,OGDH,6,Microparticles
5036,PA2G4,16,Microparticles
5048,PAFAH1B1,10,Microparticles
5049,PAFAH1B2,16,Microparticles
5054,SERPINE1,11,Microparticles
5093,PCBP1,23,Microparticles
5104,SERPINA5,1,Microparticles
5110,PCMT1,12,Microparticles
5162,PDHB,14,Microparticles
5176,SERPINF1,8,Microparticles
5196,PF4,10,Microparticles
5199,CFP,2,Microparticles
5267,SERPINA4,1,Microparticles
5300,PIN1,8,Microparticles
5304,PIP,4,Microparticles
5305,PIP4K2A,10,Microparticles
5345,SERPINF2,2,Microparticles
5360,PLTP,5,Microparticles
5430,POLR2A,7,Microparticles
5444,PON1,9,Microparticles
5473,PPBP,13,Microparticles
5476,CTSA,4,Microparticles
5494,PPM1A,2,Microparticles
5499,PPP1CA,7,Microparticles
5500,PPP1CB,9,Microparticles
5516,PPP2CB,3,Microparticles
5524,PPP2R4,4,Microparticles
5567,PRKACB,8,Microparticles
5573,PRKAR1A,14,Microparticles
5577,PRKAR2B,8,Microparticles
5589,PRKCSH,28,Microparticles
5627,PROS1,12,Microparticles
5648,MASP1,1,Microparticles
5684,PSMA3,22,Microparticles
5691,PSMB3,20,Microparticles
5696,PSMB8,14,Microparticles
5701,PSMC2,20,Microparticles
5705,PSMC5,16,Microparticles
5706,PSMC6,20,Microparticles
5717,PSMD11,17,Microparticles
5742,PTGS1,12,Microparticles
5768,QSOX1,10,Microparticles
5782,PTPN12,14,Microparticles
5836,PYGL,21,Microparticles
5837,PYGM,4,Microparticles
5870,RAB6A,18,Microparticles
5919,RARRES2,1,Microparticles
5921,RASA1,3,Microparticles
5950,RBP4,4,Microparticles
6001,RGS10,8,Microparticles
6005,RHAG,1,Microparticles
6006,RHCE,1,Microparticles
6181,RPLP2,15,Microparticles
6185,RPN2,21,Microparticles
6251,RSU1,17,Microparticles
6252,RTN1,3,Microparticles
6253,RTN2,1,Microparticles
6278,S100A7,2,Microparticles
6342,SCP2,19,Microparticles
6352,CCL5,4,Microparticles
6366,CCL21,1,Microparticles
6390,SDHB,12,Microparticles
6414,SEPP1,1,Microparticles
6422,SFRP1,1,Microparticles
6462,SHBG,2,Microparticles
6499,SKIV2L,3,Microparticles
6513,SLC2A1,15,Microparticles
6515,SLC2A3,14,Microparticles
6622,SNCA,3,Microparticles
6678,SPARC,6,Microparticles
6694,SPP2,5,Microparticles
6704,SPRR2E,5,Microparticles
6706,SPRR2G,1,Microparticles
6717,SRI,12,Microparticles
6745,SSR1,10,Microparticles
6748,SSR4,12,Microparticles
6779,STATH,5,Microparticles
6836,SURF4,6,Microparticles
6845,VAMP7,7,Microparticles
6888,TALDO1,19,Microparticles
6906,SERPINA7,3,Microparticles
6916,TBXAS1,6,Microparticles
7040,TGFB1,11,Microparticles
7041,TGFB1I1,7,Microparticles
7053,TGM3,3,Microparticles
7057,THBS1,23,Microparticles
7060,THBS4,1,Microparticles
7076,TIMP1,3,Microparticles
7086,TKT,17,Microparticles
7111,TMOD1,3,Microparticles
7123,CLEC3B,1,Microparticles
7165,TPD52L2,9,Microparticles
7178,TPT1,9,Microparticles
7263,TST,8,Microparticles
7314,UBB,12,Microparticles
7318,UBA7,11,Microparticles
7334,UBE2N,17,Microparticles
7336,UBE2V2,9,Microparticles
7384,UQCRC1,13,Microparticles
7450,VWF,14,Microparticles
7791,ZYX,13,Microparticles
7873,MANF,12,Microparticles
7905,REEP5,9,Microparticles
7920,ABHD16A,5,Microparticles
8417,STX7,14,Microparticles
8428,STK24,13,Microparticles
8436,SDPR,12,Microparticles
8455,ATRN,2,Microparticles
8530,CST7,1,Microparticles
8533,COPS3,9,Microparticles
8542,APOL1,3,Microparticles
8574,AKR7A2,7,Microparticles
8654,PDE5A,2,Microparticles
8724,SNX3,11,Microparticles
8735,MYH13,1,Microparticles
8815,BANF1,9,Microparticles
8832,CD84,5,Microparticles
8905,AP1S2,4,Microparticles
8907,AP1M1,8,Microparticles
8935,SKAP2,10,Microparticles
8997,KALRN,1,Microparticles
9050,PSTPIP2,11,Microparticles
9217,VAPB,11,Microparticles
9218,VAPA,8,Microparticles
9260,PDLIM7,10,Microparticles
9276,COPB2,21,Microparticles
9342,SNAP29,7,Microparticles
9352,TXNL1,12,Microparticles
9370,ADIPOQ,1,Microparticles
9377,COX5A,13,Microparticles
9380,GRHPR,5,Microparticles
9414,TJP2,13,Microparticles
9475,ROCK2,12,Microparticles
9526,MPDU1,6,Microparticles
9535,GMFG,15,Microparticles
9551,ATP5J2,13,Microparticles
9554,SEC22B,18,Microparticles
9601,PDIA4,26,Microparticles
9685,CLINT1,9,Microparticles
9793,CKAP5,11,Microparticles
10058,ABCB6,2,Microparticles
10059,DNM1L,15,Microparticles
10092,ARPC5,17,Microparticles
10105,PPIF,6,Microparticles
10216,PRG4,3,Microparticles
10235,RASGRP2,6,Microparticles
10313,RTN3,9,Microparticles
10382,TUBB4A,16,Microparticles
10398,MYL9,16,Microparticles
10525,HYOU1,17,Microparticles
10540,DCTN2,11,Microparticles
10550,ARL6IP5,14,Microparticles
10554,AGPAT1,5,Microparticles
10606,PAICS,19,Microparticles
10627,MYL12A,16,Microparticles
10728,PTGES3,8,Microparticles
10747,MASP2,3,Microparticles
10788,IQGAP2,15,Microparticles
10855,HPSE,9,Microparticles
10920,COPS8,2,Microparticles
10935,PRDX3,17,Microparticles
10959,TMED2,11,Microparticles
10960,LMAN2,17,Microparticles
10972,TMED10,21,Microparticles
10989,IMMT,11,Microparticles
11034,DSTN,14,Microparticles
11117,EMILIN1,9,Microparticles
11223,MST1P9,1,Microparticles
11272,PRR4,1,Microparticles
11316,COPE,14,Microparticles
11331,PHB2,20,Microparticles
11343,MGLL,6,Microparticles
22818,COPZ1,9,Microparticles
22821,RASA3,10,Microparticles
22919,MAPRE1,13,Microparticles
23002,DAAM1,9,Microparticles
23052,ENDOD1,14,Microparticles
23071,ERP44,18,Microparticles
23193,GANAB,28,Microparticles
23344,ESYT1,19,Microparticles
23476,BRD4,1,Microparticles
23526,HMHA1,11,Microparticles
23530,NNT,19,Microparticles
23581,CASP14,3,Microparticles
25843,MOB4,2,Microparticles
25893,TRIM58,8,Microparticles
25923,ATL3,11,Microparticles
25984,KRT23,1,Microparticles
26275,HIBCH,3,Microparticles
26355,FAM162A,2,Microparticles
26953,RANBP6,4,Microparticles
27040,LAT,1,Microparticles
27044,SND1,20,Microparticles
27068,PPA2,9,Microparticles
28956,LAMTOR2,7,Microparticles
28984,RGCC,3,Microparticles
28985,MCTS1,8,Microparticles
28988,DBNL,14,Microparticles
29094,LGALSL,10,Microparticles
29109,FHOD1,11,Microparticles
29766,TMOD3,15,Microparticles
29789,OLA1,9,Microparticles
50808,AK3,12,Microparticles
50999,TMED5,5,Microparticles
51014,TMED7,5,Microparticles
51015,ISOC1,9,Microparticles
51031,GLOD4,8,Microparticles
51071,DERA,12,Microparticles
51097,SCCPDH,9,Microparticles
51109,RDH11,15,Microparticles
51144,HSD17B12,6,Microparticles
51266,CLEC1B,7,Microparticles
51279,C1RL,1,Microparticles
51297,BPIFA1,2,Microparticles
51347,TAOK3,12,Microparticles
51379,CRLF3,4,Microparticles
51411,BIN2,12,Microparticles
51560,RAB6B,11,Microparticles
51635,DHRS7,5,Microparticles
51706,CYB5R1,4,Microparticles
51727,CMPK1,15,Microparticles
51807,TUBA8,8,Microparticles
54331,GNG2,4,Microparticles
54472,TOLLIP,11,Microparticles
54521,WDR44,3,Microparticles
54732,TMED9,15,Microparticles
54863,TOR4A,5,Microparticles
54918,CMTM6,20,Microparticles
55004,LAMTOR1,9,Microparticles
55129,ANO10,1,Microparticles
55207,ARL8B,14,Microparticles
55287,TMEM40,1,Microparticles
55379,LRRC59,10,Microparticles
55600,ITLN1,1,Microparticles
55611,OTUB1,11,Microparticles
55752,SEPT11,9,Microparticles
55898,UNC45A,12,Microparticles
55914,ERBB2IP,12,Microparticles
55937,APOM,5,Microparticles
56005,C19orf10,12,Microparticles
56681,SAR1A,13,Microparticles
56886,UGGT1,21,Microparticles
56990,CDC42SE2,1,Microparticles
56993,TOMM22,11,Microparticles
57091,CASS4,4,Microparticles
57136,C20orf3,12,Microparticles
57175,CORO1B,14,Microparticles
57402,S100A14,3,Microparticles
57488,ESYT2,8,Microparticles
57506,MAVS,1,Microparticles
58472,SQRDL,19,Microparticles
64122,FN3K,8,Microparticles
64407,RGS18,1,Microparticles
64423,INF2,10,Microparticles
78989,COLEC11,1,Microparticles
79659,DYNC2H1,6,Microparticles
79784,MYH14,7,Microparticles
80177,MYCT1,7,Microparticles
80781,COL18A1,7,Microparticles
81542,TMX1,17,Microparticles
81855,SFXN3,18,Microparticles
83452,RAB33B,5,Microparticles
83481,EPPK1,4,Microparticles
83699,SH3BGRL2,1,Microparticles
84162,KIAA1109,1,Microparticles
84226,C2orf16,1,Microparticles
84281,C2orf88,1,Microparticles
85236,HIST1H2BK,3,Microparticles
90070,LACRT,1,Microparticles
90952,ESAM,11,Microparticles
91624,NEXN,1,Microparticles
92675,DTD1,2,Microparticles
93035,PKHD1L1,7,Microparticles
93100,NAPRT1,8,Microparticles
93663,ARHGAP18,13,Microparticles
94081,SFXN1,18,Microparticles
94121,SYTL4,3,Microparticles
115827,RAB3C,3,Microparticles
116844,LRG1,3,Microparticles
121391,KRT74,4,Microparticles
124220,ZG16B,1,Microparticles
125988,C19orf70,2,Microparticles
126133,ALDH16A1,7,Microparticles
127829,ARL8A,11,Microparticles
137695,TMEM68,1,Microparticles
144501,KRT80,2,Microparticles
151516,ASPRV1,2,Microparticles
163882,CNST,2,Microparticles
199974,CYP4Z1,1,Microparticles
201294,UNC13D,12,Microparticles
220081,FAM194B,1,Microparticles
258010,SVIP,6,Microparticles
259215,LY6G6F,2,Microparticles
319101,KRT73,7,Microparticles
326624,RAB37,1,Microparticles
340205,TREML1,4,Microparticles
347688,TUBB8,9,Microparticles
352999,C6orf58,1,Microparticles
374454,KRT77,6,Microparticles
376267,RAB15,5,Microparticles
388588,LOC388588,1,Microparticles
493856,CISD2,11,Microparticles
653499,LGALS7B,8,Microparticles
728358,DEFA1B,4,Microparticles
100302736,TMED7-TICAM2,3,Microparticles
100526693,ARPC4-TTLL3,15,Microparticles
217,ALDH2,11,Microparticles
328,APEX1,7,Microparticles
671,BPI,2,Microparticles
762,CA4,2,Microparticles
967,CD63,32,Microparticles
1088,CEACAM8,10,Microparticles
1116,CHI3L1,7,Microparticles
1118,CHIT1,2,Microparticles
1284,COL4A2,8,Microparticles
1293,COL6A3,11,Microparticles
1511,CTSG,10,Microparticles
1520,CTSS,5,Microparticles
1668,DEFA3,2,Microparticles
1991,ELANE,5,Microparticles
2158,F9,2,Microparticles
2159,F10,8,Microparticles
2170,FABP3,4,Microparticles
2219,FCN1,2,Microparticles
2799,GNS,10,Microparticles
2944,GSTM1,5,Microparticles
2992,GYG1,4,Microparticles
2997,GYS1,10,Microparticles
3006,HIST1H1C,18,Microparticles
3017,HIST1H2BD,15,Microparticles
3101,HK3,5,Microparticles
3148,HMGB2,4,Microparticles
3915,LAMC1,13,Microparticles
3934,LCN2,4,Microparticles
4051,CYP4F3,2,Microparticles
4311,MME,18,Microparticles
4317,MMP8,2,Microparticles
4318,MMP9,4,Microparticles
4332,MNDA,5,Microparticles
4624,MYH6,2,Microparticles
4680,CEACAM6,3,Microparticles
4688,NCF2,4,Microparticles
4689,NCF4,3,Microparticles
4835,NQO2,2,Microparticles
5553,PRG2,3,Microparticles
5657,PRTN3,3,Microparticles
5682,PSMA1,16,Microparticles
5693,PSMB5,7,Microparticles
5806,PTX3,8,Microparticles
6037,RNASE3,3,Microparticles
6283,S100A12,2,Microparticles
6947,TCN1,2,Microparticles
7174,TPP2,19,Microparticles
8288,EPX,4,Microparticles
8291,DYSF,8,Microparticles
8836,GGH,8,Microparticles
8857,FCGBP,3,Microparticles
8904,CPNE1,17,Microparticles
8971,H1FX,3,Microparticles
8972,MGAM,2,Microparticles
9398,CD101,5,Microparticles
9555,H2AFY,15,Microparticles
10434,LYPLA1,11,Microparticles
10562,OLFM4,4,Microparticles
23478,SEC11A,14,Microparticles
23569,PADI4,2,Microparticles
23593,HEBP2,5,Microparticles
25801,GCA,8,Microparticles
26092,TOR1AIP1,10,Microparticles
29108,PYCARD,10,Microparticles
30001,ERO1L,16,Microparticles
51699,VPS29,12,Microparticles
56729,RETN,4,Microparticles
64386,MMP25,2,Microparticles
64780,MICAL1,8,Microparticles
79180,EFHD2,7,Microparticles
79887,PLBD1,6,Microparticles
199675,C19orf59,6,Microparticles
255809,C19orf38,2,Microparticles
9,NAT1,4,Microvesicles
10,NAT2,2,Microvesicles
13,AADAC,2,Microvesicles
14,AAMP,2,Microvesicles
15,AANAT,2,Microvesicles
18,ABAT,2,Microvesicles
19,ABCA1,3,Microvesicles
20,ABCA2,2,Microvesicles
21,ABCA3,2,Microvesicles
22,ABCB7,4,Microvesicles
23,ABCF1,10,Microvesicles
24,ABCA4,2,Microvesicles
26,ABP1,2,Microvesicles
27,ABL2,2,Microvesicles
28,ABO,2,Microvesicles
29,ABR,6,Microvesicles
30,ACAA1,8,Microvesicles
31,ACACA,7,Microvesicles
32,ACACB,2,Microvesicles
33,ACADL,2,Microvesicles
35,ACADS,3,Microvesicles
36,ACADSB,9,Microvesicles
37,ACADVL,19,Microvesicles
39,ACAT2,15,Microvesicles
40,ASIC2,2,Microvesicles
41,ASIC1,2,Microvesicles
43,ACHE,3,Microvesicles
49,ACR,2,Microvesicles
51,ACOX1,12,Microvesicles
53,ACP2,6,Microvesicles
54,ACP5,7,Microvesicles
55,ACPP,4,Microvesicles
56,ACRV1,2,Microvesicles
58,ACTA1,14,Microvesicles
72,ACTG2,5,Microvesicles
86,ACTL6A,6,Microvesicles
89,ACTN3,5,Microvesicles
90,ACVR1,2,Microvesicles
91,ACVR1B,2,Microvesicles
92,ACVR2A,2,Microvesicles
93,ACVR2B,2,Microvesicles
94,ACVRL1,2,Microvesicles
95,ACY1,4,Microvesicles
97,ACYP1,2,Microvesicles
98,ACYP2,2,Microvesicles
100,ADA,7,Microvesicles
101,ADAM8,2,Microvesicles
103,ADAR,3,Microvesicles
104,ADARB1,2,Microvesicles
105,ADARB2,2,Microvesicles
107,ADCY1,2,Microvesicles
108,ADCY2,2,Microvesicles
109,ADCY3,2,Microvesicles
111,ADCY5,4,Microvesicles
112,ADCY6,4,Microvesicles
113,ADCY7,4,Microvesicles
114,ADCY8,2,Microvesicles
115,ADCY9,2,Microvesicles
116,ADCYAP1,2,Microvesicles
117,ADCYAP1R1,2,Microvesicles
123,PLIN2,2,Microvesicles
124,ADH1A,5,Microvesicles
126,ADH1C,4,Microvesicles
127,ADH4,2,Microvesicles
128,ADH5,13,Microvesicles
130,ADH6,2,Microvesicles
131,ADH7,2,Microvesicles
132,ADK,4,Microvesicles
133,ADM,2,Microvesicles
134,ADORA1,2,Microvesicles
135,ADORA2A,2,Microvesicles
136,ADORA2B,2,Microvesicles
140,ADORA3,2,Microvesicles
141,ADPRH,2,Microvesicles
143,PARP4,9,Microvesicles
146,ADRA1D,2,Microvesicles
147,ADRA1B,2,Microvesicles
148,ADRA1A,2,Microvesicles
150,ADRA2A,2,Microvesicles
151,ADRA2B,2,Microvesicles
152,ADRA2C,2,Microvesicles
153,ADRB1,2,Microvesicles
154,ADRB2,2,Microvesicles
155,ADRB3,2,Microvesicles
156,ADRBK1,4,Microvesicles
157,ADRBK2,2,Microvesicles
158,ADSL,8,Microvesicles
161,AP2A2,14,Microvesicles
163,AP2B1,13,Microvesicles
166,AES,2,Microvesicles
167,CRISP1,2,Microvesicles
214,ALCAM,16,Microvesicles
219,ALDH1B1,9,Microvesicles
231,AKR1B1,17,Microvesicles
274,BIN1,6,Microvesicles
421,ARVCF,5,Microvesicles
439,ASNA1,10,Microvesicles
440,ASNS,11,Microvesicles
444,ASPH,9,Microvesicles
501,ALDH7A1,11,Microvesicles
522,ATP5J,9,Microvesicles
558,AXL,4,Microvesicles
586,BCAT1,8,Microvesicles
633,BGN,6,Microvesicles
637,BID,12,Microvesicles
649,BMP1,6,Microvesicles
689,BTF3,9,Microvesicles
708,C1QBP,18,Microvesicles
740,MRPL49,13,Microvesicles
813,CALU,11,Microvesicles
817,CAMK2D,15,Microvesicles
857,CAV1,16,Microvesicles
871,SERPINH1,21,Microvesicles
874,CBR3,14,Microvesicles
875,CBS,5,Microvesicles
961,CD47,17,Microvesicles
983,CDK1,13,Microvesicles
1000,CDH2,6,Microvesicles
1004,CDH6,6,Microvesicles
1009,CDH11,6,Microvesicles
1073,CFL2,10,Microvesicles
1155,TBCB,6,Microvesicles
1176,AP3S1,12,Microvesicles
1207,CLNS1A,5,Microvesicles
1212,CLTB,8,Microvesicles
1266,CNN3,4,Microvesicles
1277,COL1A1,8,Microvesicles
1278,COL1A2,8,Microvesicles
1281,COL3A1,6,Microvesicles
1289,COL5A1,7,Microvesicles
1290,COL5A2,6,Microvesicles
1291,COL6A1,9,Microvesicles
1292,COL6A2,10,Microvesicles
1301,COL11A1,3,Microvesicles
1329,COX5B,10,Microvesicles
1345,COX6C,11,Microvesicles
1362,CPD,5,Microvesicles
1462,VCAN,6,Microvesicles
1464,CSPG4,9,Microvesicles
1490,CTGF,4,Microvesicles
1496,CTNNA2,9,Microvesicles
1500,CTNND1,14,Microvesicles
1503,CTPS1,15,Microvesicles
1522,CTSZ,8,Microvesicles
1528,CYB5A,6,Microvesicles
1605,DAG1,10,Microvesicles
1622,DBI,6,Microvesicles
1632,ECI1,13,Microvesicles
1654,DDX3X,15,Microvesicles
1655,DDX5,10,Microvesicles
1656,DDX6,7,Microvesicles
1687,DFNA5,4,Microvesicles
1719,DHFR,5,Microvesicles
1723,DHODH,6,Microvesicles
1737,DLAT,11,Microvesicles
1739,DLG1,8,Microvesicles
1743,DLST,18,Microvesicles
1781,DYNC1I2,8,Microvesicles
1783,DYNC1LI2,4,Microvesicles
1933,EEF1B2,18,Microvesicles
1947,EFNB1,6,Microvesicles
1964,EIF1AX,3,Microvesicles
1968,EIF2S3,12,Microvesicles
1969,EPHA2,8,Microvesicles
1983,EIF5,13,Microvesicles
1994,ELAVL1,10,Microvesicles
2050,EPHB4,9,Microvesicles
2054,STX2,6,Microvesicles
2060,EPS15,10,Microvesicles
2107,ETF1,11,Microvesicles
2152,F3,18,Microvesicles
2181,ACSL3,14,Microvesicles
2194,FASN,27,Microvesicles
2200,FBN1,3,Microvesicles
2201,FBN2,6,Microvesicles
2239,GPC4,3,Microvesicles
2247,FGF2,2,Microvesicles
2280,FKBP1A,11,Microvesicles
2287,FKBP3,8,Microvesicles
2584,GALK1,8,Microvesicles
2596,GAP43,7,Microvesicles
2615,LRRC32,3,Microvesicles
2631,GBAS,12,Microvesicles
2632,GBE1,13,Microvesicles
2653,GCSH,6,Microvesicles
2673,GFPT1,16,Microvesicles
2697,GJA1,6,Microvesicles
2710,GK,2,Microvesicles
2730,GCLM,5,Microvesicles
2736,GLI2,5,Microvesicles
2744,GLS,12,Microvesicles
2791,GNG11,6,Microvesicles
2794,GNL1,6,Microvesicles
2802,GOLGA3,7,Microvesicles
2805,GOT1,9,Microvesicles
2873,GPS1,8,Microvesicles
3007,HIST1H1D,12,Microvesicles
3008,HIST1H1E,10,Microvesicles
3035,HARS,10,Microvesicles
3069,HDLBP,8,Microvesicles
3163,HMOX2,9,Microvesicles
3189,HNRNPH3,8,Microvesicles
3301,DNAJA1,15,Microvesicles
3306,HSPA2,15,Microvesicles
3371,TNC,7,Microvesicles
3416,IDE,8,Microvesicles
3420,IDH3B,8,Microvesicles
3476,IGBP1,6,Microvesicles
3488,IGFBP5,6,Microvesicles
3490,IGFBP7,6,Microvesicles
3491,CYR61,6,Microvesicles
3636,INPPL1,10,Microvesicles
3646,EIF3E,11,Microvesicles
3692,EIF6,10,Microvesicles
3704,ITPA,8,Microvesicles
3709,ITPR2,6,Microvesicles
3710,ITPR3,10,Microvesicles
3735,KARS,13,Microvesicles
3838,KPNA2,11,Microvesicles
3839,KPNA3,8,Microvesicles
3842,TNPO1,15,Microvesicles
3875,KRT18,8,Microvesicles
3912,LAMB1,11,Microvesicles
3925,STMN1,11,Microvesicles
3954,LETM1,15,Microvesicles
4000,LMNA,14,Microvesicles
4008,LMO7,6,Microvesicles
4015,LOX,5,Microvesicles
4017,LOXL2,6,Microvesicles
4026,LPP,7,Microvesicles
4043,LRPAP1,6,Microvesicles
4059,BCAM,7,Microvesicles
4086,SMAD1,8,Microvesicles
4088,SMAD3,8,Microvesicles
4125,MAN2B1,8,Microvesicles
4131,MAP1B,7,Microvesicles
4144,MAT2A,11,Microvesicles
4162,MCAM,12,Microvesicles
4172,MCM3,4,Microvesicles
4176,MCM7,4,Microvesicles
4199,ME1,6,Microvesicles
4267,CD99,17,Microvesicles
4288,MKI67,3,Microvesicles
4301,MLLT4,9,Microvesicles
4312,MMP1,5,Microvesicles
4313,MMP2,9,Microvesicles
4361,MRE11A,6,Microvesicles
4363,ABCC1,19,Microvesicles
4509,ATP8,6,Microvesicles
4594,MUT,7,Microvesicles
4677,NARS,12,Microvesicles
4695,NDUFA2,6,Microvesicles
4701,NDUFA7,3,Microvesicles
4707,NDUFB1,6,Microvesicles
4710,NDUFB4,10,Microvesicles
4725,NDUFS5,5,Microvesicles
4726,NDUFS6,4,Microvesicles
4731,NDUFV3,5,Microvesicles
4733,DRG1,10,Microvesicles
4734,NEDD4,5,Microvesicles
4736,RPL10A,13,Microvesicles
4771,NF2,5,Microvesicles
4841,NONO,6,Microvesicles
4853,NOTCH2,7,Microvesicles
4904,YBX1,14,Microvesicles
4921,DDR2,3,Microvesicles
4924,NUCB1,11,Microvesicles
4925,NUCB2,9,Microvesicles
4942,OAT,13,Microvesicles
5007,OSBP,10,Microvesicles
5019,OXCT1,9,Microvesicles
5033,P4HA1,9,Microvesicles
5050,PAFAH1B3,10,Microvesicles
5062,PAK2,10,Microvesicles
5074,PAWR,5,Microvesicles
5091,PC,8,Microvesicles
5111,PCNA,12,Microvesicles
5118,PCOLCE,9,Microvesicles
5160,PDHA1,16,Microvesicles
5167,ENPP1,9,Microvesicles
5198,PFAS,9,Microvesicles
5202,PFDN2,8,Microvesicles
5203,PFDN4,2,Microvesicles
5204,PFDN5,6,Microvesicles
5213,PFKM,10,Microvesicles
5238,PGM3,8,Microvesicles
5270,SERPINE2,11,Microvesicles
5327,PLAT,4,Microvesicles
5331,PLCB3,9,Microvesicles
5351,PLOD1,11,Microvesicles
5352,PLOD2,9,Microvesicles
5464,PPA1,9,Microvesicles
5481,PPID,8,Microvesicles
5495,PPM1B,6,Microvesicles
5515,PPP2CA,14,Microvesicles
5530,PPP3CA,10,Microvesicles
5562,PRKAA1,11,Microvesicles
5576,PRKAR2A,19,Microvesicles
5578,PRKCA,16,Microvesicles
5580,PRKCD,12,Microvesicles
5585,PKN1,9,Microvesicles
5586,PKN2,8,Microvesicles
5605,MAP2K2,9,Microvesicles
5611,DNAJC3,11,Microvesicles
5695,PSMB7,11,Microvesicles
5700,PSMC1,16,Microvesicles
5704,PSMC4,18,Microvesicles
5709,PSMD3,17,Microvesicles
5710,PSMD4,6,Microvesicles
5719,PSMD13,16,Microvesicles
5756,TWF1,6,Microvesicles
5770,PTPN1,11,Microvesicles
5781,PTPN11,9,Microvesicles
5792,PTPRF,10,Microvesicles
5813,PURA,10,Microvesicles
5814,PURB,10,Microvesicles
5817,PVR,8,Microvesicles
5831,PYCR1,6,Microvesicles
5832,ALDH18A1,14,Microvesicles
5887,RAD23B,9,Microvesicles
5902,RANBP1,12,Microvesicles
5905,RANGAP1,10,Microvesicles
5910,RAP1GDS1,12,Microvesicles
5917,RARS,16,Microvesicles
5937,RBMS1,5,Microvesicles
5954,RCN1,9,Microvesicles
5955,RCN2,6,Microvesicles
5976,UPF1,8,Microvesicles
6059,ABCE1,13,Microvesicles
6093,ROCK1,12,Microvesicles
6122,RPL3,14,Microvesicles
6124,RPL4,19,Microvesicles
6125,RPL5,16,Microvesicles
6130,RPL7A,19,Microvesicles
6135,RPL11,16,Microvesicles
6136,RPL12,18,Microvesicles
6146,RPL22,12,Microvesicles
6147,RPL23A,15,Microvesicles
6156,RPL30,16,Microvesicles
6159,RPL29,13,Microvesicles
6160,RPL31,15,Microvesicles
6164,RPL34,10,Microvesicles
6165,RPL35A,10,Microvesicles
6166,RPL36AL,7,Microvesicles
6176,RPLP1,10,Microvesicles
6206,RPS12,8,Microvesicles
6208,RPS14,19,Microvesicles
6217,RPS16,22,Microvesicles
6218,RPS17,12,Microvesicles
6222,RPS18,21,Microvesicles
6223,RPS19,12,Microvesicles
6224,RPS20,12,Microvesicles
6227,RPS21,11,Microvesicles
6228,RPS23,11,Microvesicles
6230,RPS25,20,Microvesicles
6231,RPS26,11,Microvesicles
6232,RPS27,8,Microvesicles
6233,RPS27A,19,Microvesicles
6234,RPS28,11,Microvesicles
6235,RPS29,11,Microvesicles
6238,RRBP1,8,Microvesicles
6249,CLIP1,10,Microvesicles
6388,SDF2,6,Microvesicles
6389,SDHA,12,Microvesicles
6396,SEC13,6,Microvesicles
6400,SEL1L,6,Microvesicles
6418,SET,12,Microvesicles
6431,SRSF6,9,Microvesicles
6432,SRSF7,9,Microvesicles
6444,SGCD,6,Microvesicles
6453,ITSN1,6,Microvesicles
6455,SH3GL1,8,Microvesicles
6525,SMTN,6,Microvesicles
6558,SLC12A2,11,Microvesicles
6575,SLC20A2,6,Microvesicles
6597,SMARCA4,2,Microvesicles
6611,SMS,6,Microvesicles
6634,SNRPD3,7,Microvesicles
6641,SNTB1,9,Microvesicles
6642,SNX1,10,Microvesicles
6643,SNX2,11,Microvesicles
6645,SNTB2,9,Microvesicles
6675,UAP1,8,Microvesicles
6726,SRP9,4,Microvesicles
6728,SRP19,4,Microvesicles
6731,SRP72,10,Microvesicles
6734,SRPR,8,Microvesicles
6772,STAT1,13,Microvesicles
6776,STAT5A,9,Microvesicles
6801,STRN,8,Microvesicles
