ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
10922,FASTK,2,Microvesicles,Q14296
10923,SUB1,2,Microvesicles,P53999
10924,SMPDL3A,2,Microvesicles,Q92484
10926,DBF4,1,Microvesicles,Q9UBU7
10928,RALBP1,2,Microvesicles,Q15311
10940,POP1,2,Microvesicles,Q99575
10944,C11orf58,2,Microvesicles,O00193
10948,STARD3,3,Microvesicles,Q14849
10949,HNRNPA0,2,Microvesicles,Q13151
10950,BTG3,1,Microvesicles,Q14201
10953,TOMM34,1,Microvesicles,Q15785
10955,SERINC3,2,Microvesicles,Q13530
10956,OS9,3,Microvesicles,Q13438
10962,MLLT11,3,Microvesicles,Q13015
10969,EBNA1BP2,3,Microvesicles,Q99848
10973,ASCC3,1,Microvesicles,Q8N3C0
10975,UQCR11,2,Microvesicles,O14957
10979,FERMT2,1,Microvesicles,Q96AC1
10980,COPS6,2,Microvesicles,Q7L5N1
10981,RAB32,4,Microvesicles,Q13637
10982,MAPRE2,2,Microvesicles,Q15555
10983,CCNI,2,Microvesicles,Q14094
10987,COPS5,2,Microvesicles,Q92905
10988,METAP2,2,Microvesicles,P50579
10992,SF3B2,2,Microvesicles,Q13435
10994,ILVBL,2,Microvesicles,A1L0T0
11000,SLC27A3,1,Microvesicles,Q5K4L6
11004,KIF2C,2,Microvesicles,Q99661
11011,TLK2,1,Microvesicles,Q86UE8
11015,KDELR3,2,Microvesicles,O43731
11018,TMED1,2,Microvesicles,Q13445
11019,LIAS,1,Microvesicles,O43766
11020,IFT27,2,Microvesicles,Q9BW83
11024,LILRA1,2,Microvesicles,O75019
11041,B3GNT1,1,Microvesicles,O43505
11046,SLC35D2,2,Microvesicles,Q76EJ3
11047,ADRM1,2,Microvesicles,Q16186
11052,CPSF6,1,Microvesicles,Q16630
11054,OGFR,2,Microvesicles,Q9NZT2
11057,ABHD2,2,Microvesicles,P08910
11059,WWP1,1,Microvesicles,Q9H0M0
11060,WWP2,1,Microvesicles,O00308
11065,UBE2C,3,Microvesicles,O00762
11068,CYB561D2,2,Microvesicles,O14569
11069,RAPGEF4,1,Microvesicles,Q8WZA2
11077,HSF2BP,1,Microvesicles,O75031
11078,TRIOBP,2,Microvesicles,Q9H2D6
11080,DNAJB4,1,Microvesicles,Q9UDY4
11082,ESM1,1,Microvesicles,Q9NQ30
11083,DIDO1,2,Microvesicles,Q9BTC0
11091,WDR5,2,Microvesicles,P61964
11095,ADAMTS8,2,Microvesicles,Q9UP79
11097,NUPL2,1,Microvesicles,O15504
11098,PRSS23,4,Microvesicles,O95084
11099,PTPN21,1,Microvesicles,Q16825
11102,RPP14,2,Microvesicles,O95059
11103,KRR1,1,Microvesicles,Q13601
11104,KATNA1,1,Microvesicles,O75449
11116,FGFR1OP,1,Microvesicles,O95684
11118,BTN3A2,1,Microvesicles,P78410
11120,BTN2A1,1,Microvesicles,Q7KYR7
11124,FAF1,2,Microvesicles,Q9UNN5
11128,POLR3A,2,Microvesicles,O14802
11130,ZWINT,2,Microvesicles,O95229
11132,CAPN10,2,Microvesicles,Q9HC96
11135,CDC42EP1,1,Microvesicles,Q00587
11137,PWP1,2,Microvesicles,Q13610
11138,TBC1D8,1,Microvesicles,O95759
11141,IL1RAPL1,1,Microvesicles,Q9NZN1
11145,PLA2G16,1,Microvesicles,P53816
11146,GLMN,1,Microvesicles,Q92990
11152,WDR45,2,Microvesicles,Q9Y484
11153,FICD,1,Microvesicles,Q9BVA6
11157,LSM6,1,Microvesicles,P62312
11161,C14orf1,2,Microvesicles,Q9UKR5
11165,NUDT3,1,Microvesicles,O95989
11168,PSIP1,1,Microvesicles,O75475
11169,WDHD1,2,Microvesicles,O75717
11171,STRAP,3,Microvesicles,Q9Y3F4
11177,BAZ1A,1,Microvesicles,Q9NRL2
11178,LZTS1,1,Microvesicles,Q9Y250
11182,SLC2A6,1,Microvesicles,Q9UGQ3
11183,MAP4K5,1,Microvesicles,Q9Y4K4
11187,PKP3,1,Microvesicles,Q9Y446
11188,NISCH,2,Microvesicles,Q9Y2I1
11193,WBP4,1,Microvesicles,O75554
11196,SEC23IP,1,Microvesicles,Q9Y6Y8
11211,FZD10,2,Microvesicles,Q9ULW2
11212,PROSC,2,Microvesicles,O94903
11214,AKAP13,3,Microvesicles,Q12802
11218,DDX20,1,Microvesicles,Q9UHI6
11226,GALNT6,2,Microvesicles,Q8NCL4
11234,HPS5,1,Microvesicles,Q9UPZ3
11238,CA5B,2,Microvesicles,Q9Y2D0
11243,PMF1,2,Microvesicles,Q6P1K2
11244,ZHX1,2,Microvesicles,Q9UKY1
11253,MAN1B1,2,Microvesicles,Q9UKM7
11258,DCTN3,2,Microvesicles,O75935
11270,NRM,2,Microvesicles,Q8IXM6
11272,PRR4,2,Microvesicles,Q16378
11276,SYNRG,1,Microvesicles,Q9UMZ2
11284,PNKP,1,Microvesicles,Q96T60
11285,B4GALT7,1,Microvesicles,Q9UBV7
11311,VPS45,3,Microvesicles,Q9NRW7
11314,CD300A,1,Microvesicles,Q9UGN4
11320,MGAT4A,2,Microvesicles,Q9UM21
11321,GPN1,2,Microvesicles,Q9HCN4
11322,TMC6,1,Microvesicles,Q7Z403
11325,DDX42,2,Microvesicles,Q86XP3
11328,FKBP9,2,Microvesicles,O95302
11329,STK38,1,Microvesicles,Q15208
11333,PDAP1,2,Microvesicles,Q13442
11334,TUSC2,2,Microvesicles,O75896
11335,CBX3,2,Microvesicles,Q13185
11336,EXOC3,1,Microvesicles,O60645
11337,GABARAP,2,Microvesicles,O95166
11338,U2AF2,1,Microvesicles,P26368
11340,EXOSC8,2,Microvesicles,Q96B26
11342,RNF13,3,Microvesicles,O43567
11343,MGLL,3,Microvesicles,Q99685
11344,TWF2,5,Microvesicles,Q6IBS0
11345,GABARAPL2,2,Microvesicles,P60520
22794,CASC3,2,Microvesicles,O15234
22796,COG2,2,Microvesicles,Q14746
22803,XRN2,2,Microvesicles,Q9H0D6
22806,IKZF3,1,Microvesicles,Q9UKT9
22821,RASA3,3,Microvesicles,Q14644
22822,PHLDA1,2,Microvesicles,Q8WV24
22823,MTF2,1,Microvesicles,Q9Y483
22824,HSPA4L,2,Microvesicles,O95757
22826,DNAJC8,2,Microvesicles,O75937
22827,PUF60,2,Microvesicles,Q9UHX1
22828,SCAF8,1,Microvesicles,Q9UPN6
22832,KIAA1009,1,Microvesicles,Q5TB80
22836,RHOBTB3,2,Microvesicles,O94955
22838,RNF44,1,Microvesicles,Q7L0R7
22839,DLGAP4,1,Microvesicles,Q9Y2H0
22841,RAB11FIP2,1,Microvesicles,Q7L804
22846,VASH1,2,Microvesicles,Q7L8A9
22848,AAK1,1,Microvesicles,Q2M2I8
22849,CPEB3,1,Microvesicles,Q8NE35
22850,ADNP2,1,Microvesicles,Q6IQ32
22852,ANKRD26,1,Microvesicles,Q9UPS8
22853,LMTK2,1,Microvesicles,Q8IWU2
22858,ICK,1,Microvesicles,Q9UPZ9
22859,LPHN1,2,Microvesicles,O94910
22862,FNDC3A,1,Microvesicles,Q9Y2H6
22869,ZNF510,2,Microvesicles,Q9Y2H8
22870,PPP6R1,2,Microvesicles,Q9UPN7
22872,SEC31A,4,Microvesicles,O94979
22879,MON1B,2,Microvesicles,Q7L1V2
22880,MORC2,2,Microvesicles,Q9Y6X9
22884,WDR37,1,Microvesicles,Q9Y2I8
22888,UBOX5,2,Microvesicles,O94941
22894,DIS3,2,Microvesicles,Q9Y2L1
22897,CEP164,1,Microvesicles,Q9UPV0
22898,DENND3,1,Microvesicles,A2RUS2
22901,ARSG,1,Microvesicles,Q96EG1
22902,RUFY3,1,Microvesicles,Q7L099
22905,EPN2,2,Microvesicles,O95208
22908,SACM1L,4,Microvesicles,Q9NTJ5
22913,RALY,2,Microvesicles,Q9UKM9
22916,NCBP2,1,Microvesicles,P52298
22919,MAPRE1,3,Microvesicles,Q15691
22920,KIFAP3,2,Microvesicles,Q92845
22921,MSRB2,2,Microvesicles,Q9Y3D2
22924,MAPRE3,1,Microvesicles,Q9UPY8
22927,HABP4,1,Microvesicles,Q5JVS0
22928,SEPHS2,1,Microvesicles,Q99611
22929,SEPHS1,2,Microvesicles,P49903
22933,SIRT2,2,Microvesicles,Q8IXJ6
22936,ELL2,3,Microvesicles,O00472
22937,SCAP,2,Microvesicles,Q12770
22938,SNW1,2,Microvesicles,Q13573
22943,DKK1,1,Microvesicles,O94907
22950,SLC4A1AP,2,Microvesicles,Q9BWU0
22954,TRIM32,2,Microvesicles,Q13049
22974,TPX2,2,Microvesicles,Q9ULW0
22978,NT5C2,1,Microvesicles,P49902
22981,NINL,3,Microvesicles,Q9Y2I6
22984,PDCD11,1,Microvesicles,Q14690
22985,ACIN1,2,Microvesicles,Q9UKV3
22990,PCNX,2,Microvesicles,Q96RV3
22992,KDM2A,1,Microvesicles,Q9Y2K7
22993,HMGXB3,1,Microvesicles,Q12766
22994,AZI1,2,Microvesicles,Q9UPN4
22995,CEP152,1,Microvesicles,O94986
22998,LIMCH1,2,Microvesicles,Q9UPQ0
23005,MAPKBP1,3,Microvesicles,O60336
23008,KLHDC10,3,Microvesicles,Q6PID8
23012,STK38L,1,Microvesicles,Q9Y2H1
23014,FBXO21,1,Microvesicles,O94952
23015,GOLGA8A,1,Microvesicles,A7E2F4
23016,EXOSC7,2,Microvesicles,Q15024
23019,CNOT1,1,Microvesicles,A5YKK6
23020,SNRNP200,3,Microvesicles,O75643
23022,PALLD,2,Microvesicles,Q8WX93
23023,TMCC1,1,Microvesicles,O94876
23028,KDM1A,1,Microvesicles,O60341
23029,RBM34,1,Microvesicles,P42696
23030,KDM4B,1,Microvesicles,O94953
23031,MAST3,1,Microvesicles,O60307
23033,DOPEY1,1,Microvesicles,Q5JWR5
23034,SAMD4A,1,Microvesicles,Q9UPU9
23037,PDZD2,1,Microvesicles,O15018
23038,WDTC1,2,Microvesicles,Q8N5D0
23041,MON2,1,Microvesicles,Q7Z3U7
23042,PDXDC1,3,Microvesicles,Q6P996
23043,TNIK,2,Microvesicles,Q9UKE5
23047,PDS5B,2,Microvesicles,Q9NTI5
23048,FNBP1,1,Microvesicles,Q96RU3
23051,ZHX3,2,Microvesicles,Q9H4I2
23052,ENDOD1,4,Microvesicles,O94919
23053,KIAA0913,3,Microvesicles,A7E2V4
23054,NCOA6,2,Microvesicles,Q14686
23059,CLUAP1,2,Microvesicles,Q96AJ1
23060,ZNF609,2,Microvesicles,O15014
23061,TBC1D9B,2,Microvesicles,Q66K14
23062,GGA2,2,Microvesicles,Q9UJY4
23063,WAPAL,1,Microvesicles,Q7Z5K2
23064,SETX,1,Microvesicles,Q7Z333
23065,EMC1,2,Microvesicles,Q8N766
23076,RRP1B,2,Microvesicles,Q14684
23077,MYCBP2,1,Microvesicles,O75592
23078,KIAA0564,1,Microvesicles,A3KMH1
23080,AVL9,3,Microvesicles,Q8NBF6
23081,KDM4C,1,Microvesicles,Q9H3R0
23082,PPRC1,2,Microvesicles,Q5VV67
23086,EXPH5,1,Microvesicles,Q8NEV8
23094,SIPA1L3,1,Microvesicles,O60292
23095,KIF1B,2,Microvesicles,O60333
23096,IQSEC2,3,Microvesicles,Q5JU85
23097,CDK19,1,Microvesicles,Q9BWU1
23098,SARM1,1,Microvesicles,Q6SZW1
23102,TBC1D2B,2,Microvesicles,Q9UPU7
23109,DDN,1,Microvesicles,O94850
23112,TNRC6B,2,Microvesicles,Q9UPQ9
23113,CUL9,2,Microvesicles,Q8IWT3
23119,HIC2,2,Microvesicles,Q96JB3
23122,CLASP2,2,Microvesicles,O75122
23127,GLT25D2,1,Microvesicles,Q8IYK4
23130,ATG2A,1,Microvesicles,Q2TAZ0
23131,GPATCH8,1,Microvesicles,Q9UKJ3
23132,RAD54L2,2,Microvesicles,Q9Y4B4
23139,MAST2,2,Microvesicles,Q6P0Q8
23140,ZZEF1,2,Microvesicles,O43149
23142,DCUN1D4,1,Microvesicles,Q92564
23144,ZC3H3,2,Microvesicles,Q8IXZ2
23149,FCHO1,1,Microvesicles,O14526
23151,GRAMD4,1,Microvesicles,Q6IC98
23152,CIC,3,Microvesicles,Q96RK0
23154,NCDN,2,Microvesicles,Q9UBB6
23155,CLCC1,2,Microvesicles,Q96S66
23158,TBC1D9,1,Microvesicles,Q6ZT07
23160,WDR43,1,Microvesicles,Q15061
23161,SNX13,2,Microvesicles,Q9Y5W8
23162,MAPK8IP3,1,Microvesicles,Q9UPT6
23163,GGA3,2,Microvesicles,Q9NZ52
23164,MPRIP,2,Microvesicles,Q6WCQ1
23165,NUP205,1,Microvesicles,Q92621
23167,EFR3A,4,Microvesicles,Q14156
23169,SLC35D1,3,Microvesicles,Q9NTN3
23170,TTLL12,2,Microvesicles,Q14166
23171,GPD1L,3,Microvesicles,Q8N335
23172,FAM175B,2,Microvesicles,Q15018
23173,METAP1,1,Microvesicles,P53582
23175,LPIN1,2,Microvesicles,Q14693
23178,PASK,2,Microvesicles,Q96RG2
23181,DIP2A,2,Microvesicles,Q14689
23185,LARP4B,3,Microvesicles,Q92615
23187,PHLDB1,1,Microvesicles,Q86UU1
23189,KANK1,1,Microvesicles,Q14678
23190,UBXN4,1,Microvesicles,Q92575
23196,FAM120A,2,Microvesicles,Q9NZB2
23197,FAF2,2,Microvesicles,Q96CS3
23199,KIAA0182,1,Microvesicles,Q14687
23200,ATP11B,1,Microvesicles,Q9Y2G3
23204,ARL6IP1,2,Microvesicles,Q15041
23207,PLEKHM2,1,Microvesicles,Q8IWE5
23212,RRS1,1,Microvesicles,Q15050
23214,XPO6,1,Microvesicles,Q96QU8
23215,PRRC2C,1,Microvesicles,Q9Y520
23223,RRP12,1,Microvesicles,Q5JTH9
23230,VPS13A,1,Microvesicles,Q96RL7
23231,SEL1L3,2,Microvesicles,Q68CR1
23234,DNAJC9,2,Microvesicles,Q8WXX5
23235,SIK2,1,Microvesicles,Q9H0K1
23236,PLCB1,2,Microvesicles,Q9NQ66
23237,ARC,1,Microvesicles,Q7LC44
23239,PHLPP1,1,Microvesicles,O60346
23240,KIAA0922,1,Microvesicles,A2VDJ0
23241,PACS2,2,Microvesicles,Q86VP3
23242,COBL,1,Microvesicles,O75128
23243,ANKRD28,1,Microvesicles,O15084
23244,PDS5A,2,Microvesicles,Q29RF7
23245,ASTN2,3,Microvesicles,O75129
23246,BOP1,2,Microvesicles,Q14137
23248,RPRD2,2,Microvesicles,Q5VT52
23253,ANKRD12,1,Microvesicles,Q6UB98
23256,SCFD1,1,Microvesicles,Q8WVM8
23258,DENND5A,1,Microvesicles,Q6IQ26
23261,CAMTA1,2,Microvesicles,Q9Y6Y1
23265,EXOC7,3,Microvesicles,Q9UPT5
23269,MGA,1,Microvesicles,Q8IWI9
23271,CAMSAP2,1,Microvesicles,Q08AD1
23272,FAM208A,2,Microvesicles,Q9UK61
23274,CLEC16A,2,Microvesicles,Q2KHT3
23277,KIAA0664,2,Microvesicles,O75153
23279,NUP160,1,Microvesicles,Q12769
23286,WWC1,1,Microvesicles,Q8IX03
23287,AGTPBP1,1,Microvesicles,Q9UPW5
23291,FBXW11,4,Microvesicles,Q9UKB1
23294,ANKS1A,2,Microvesicles,Q92625
23299,BICD2,1,Microvesicles,Q8TD16
23301,EHBP1,1,Microvesicles,Q8NDI1
23303,KIF13B,1,Microvesicles,Q9NQT8
23304,UBR2,2,Microvesicles,Q8IWV8
23305,ACSL6,1,Microvesicles,Q9UKU0
23307,FKBP15,2,Microvesicles,Q5T1M5
23309,SIN3B,2,Microvesicles,O75182
23310,NCAPD3,2,Microvesicles,P42695
23313,KIAA0930,2,Microvesicles,Q6ICG6
23324,MAN2B2,2,Microvesicles,Q9Y2E5
23325,KIAA1033,1,Microvesicles,Q2M389
23327,NEDD4L,3,Microvesicles,Q96PU5
23328,SASH1,3,Microvesicles,O94885
23332,CLASP1,3,Microvesicles,Q7Z460
23333,DPY19L1,1,Microvesicles,Q2PZI1
23335,WDR7,1,Microvesicles,Q9Y4E6
23336,SYNM,1,Microvesicles,O15061
23339,VPS39,1,Microvesicles,Q96JC1
23347,SMCHD1,1,Microvesicles,A6NHR9
23348,DOCK9,1,Microvesicles,Q9BZ29
23351,KHNYN,1,Microvesicles,O15037
23352,UBR4,2,Microvesicles,Q5T4S7
23353,SUN1,2,Microvesicles,O94901
23358,USP24,1,Microvesicles,Q9UPU5
23360,FNBP4,1,Microvesicles,Q8N3X1
23362,PSD3,1,Microvesicles,Q9NYI0
23367,LARP1,2,Microvesicles,Q6PKG0
23368,PPP1R13B,1,Microvesicles,Q96KQ4
23370,ARHGEF18,2,Microvesicles,Q6ZSZ5
23376,UFL1,2,Microvesicles,O94874
23378,RRP8,2,Microvesicles,O43159
23379,KIAA0947,1,Microvesicles,Q9Y2F5
23380,SRGAP2,1,Microvesicles,O75044
23382,AHCYL2,1,Microvesicles,Q96HN2
23384,SPECC1L,2,Microvesicles,Q69YQ0
23386,NUDCD3,2,Microvesicles,Q8IVD9
23387,SIK3,2,Microvesicles,Q9Y2K2
23390,ZDHHC17,1,Microvesicles,Q8IUH5
23394,ADNP,1,Microvesicles,Q9H2P0
23395,LARS2,2,Microvesicles,Q15031
23396,PIP5K1C,2,Microvesicles,O60331
23397,NCAPH,3,Microvesicles,Q15003
23398,PPWD1,1,Microvesicles,Q96BP3
23399,CTDNEP1,1,Microvesicles,O95476
23403,FBXO46,1,Microvesicles,Q6PJ61
23404,EXOSC2,1,Microvesicles,Q13868
23405,DICER1,2,Microvesicles,Q9UPY3
23408,SIRT5,1,Microvesicles,Q9NXA8
23411,SIRT1,1,Microvesicles,Q96EB6
23412,COMMD3,2,Microvesicles,Q9UBI1
23413,NCS1,2,Microvesicles,P62166
23421,ITGB3BP,2,Microvesicles,Q13352
23424,TDRD7,1,Microvesicles,Q8NHU6
23428,SLC7A8,3,Microvesicles,Q9UHI5
23429,RYBP,2,Microvesicles,Q8N488
23433,RHOQ,2,Microvesicles,P17081
23435,TARDBP,2,Microvesicles,Q13148
23464,GCAT,1,Microvesicles,O75600
23466,CBX6,2,Microvesicles,O95503
23468,CBX5,1,Microvesicles,P45973
23469,PHF3,1,Microvesicles,Q92576
23474,ETHE1,2,Microvesicles,O95571
23475,QPRT,2,Microvesicles,Q15274
23476,BRD4,1,Microvesicles,O60885
23479,ISCU,2,Microvesicles,Q9H1K1
23480,SEC61G,1,Microvesicles,P60059
23481,PES1,3,Microvesicles,O00541
23484,LEPROTL1,1,Microvesicles,O95214
23492,CBX7,1,Microvesicles,O95931
23503,ZFYVE26,1,Microvesicles,Q68DK2
23504,RIMBP2,2,Microvesicles,O15034
23505,TMEM131,1,Microvesicles,Q92545
23511,NUP188,1,Microvesicles,Q5SRE5
23512,SUZ12,2,Microvesicles,Q15022
23513,SCRIB,2,Microvesicles,Q14160
23514,KIAA0146,1,Microvesicles,Q14159
23515,MORC3,1,Microvesicles,Q14149
23516,SLC39A14,2,Microvesicles,Q15043
23517,SKIV2L2,1,Microvesicles,P42285
23518,R3HDM1,1,Microvesicles,Q15032
23520,ANP32C,1,Microvesicles,O43423
23523,CABIN1,2,Microvesicles,Q9Y6J0
23524,SRRM2,2,Microvesicles,Q9UQ35
23526,HMHA1,2,Microvesicles,Q92619
23527,ACAP2,1,Microvesicles,Q15057
23528,ZNF281,1,Microvesicles,Q9Y2X9
23529,CLCF1,1,Microvesicles,Q9UBD9
23531,MMD,1,Microvesicles,Q15546
23534,TNPO3,2,Microvesicles,Q9Y5L0
23536,ADAT1,1,Microvesicles,Q9BUB4
23541,SEC14L2,1,Microvesicles,O76054
23545,ATP6V0A2,1,Microvesicles,Q9Y487
23548,TTC33,1,Microvesicles,Q6PID6
23550,PSD4,1,Microvesicles,Q8NDX1
23555,TSPAN15,2,Microvesicles,O95858
23557,SNAPIN,2,Microvesicles,O95295
23558,WBP2,2,Microvesicles,Q969T9
23560,GTPBP4,1,Microvesicles,Q9BZE4
23562,CLDN14,1,Microvesicles,O95500
23567,ZNF346,1,Microvesicles,Q9UL40
23568,ARL2BP,2,Microvesicles,Q9Y2Y0
23582,CCNDBP1,1,Microvesicles,O95273
23583,SMUG1,2,Microvesicles,Q53HV7
23585,TMEM50A,2,Microvesicles,O95807
23586,DDX58,1,Microvesicles,O95786
23589,CARHSP1,2,Microvesicles,Q9Y2V2
23592,LEMD3,1,Microvesicles,Q9Y2U8
23596,OPN3,1,Microvesicles,Q9H1Y3
23600,AMACR,1,Microvesicles,Q9UHK6
23608,MKRN1,2,Microvesicles,Q9UHC7
23612,PHLDA3,1,Microvesicles,Q9Y5J5
23613,ZMYND8,2,Microvesicles,Q9ULU4
23616,SH3BP1,1,Microvesicles,Q9Y3L3
23623,RUSC1,2,Microvesicles,Q9BVN2
23625,FAM89B,2,Microvesicles,Q8N5H3
23626,SPO11,2,Microvesicles,Q9Y5K1
23633,KPNA6,2,Microvesicles,O60684
23635,SSBP2,1,Microvesicles,P81877
23636,NUP62,2,Microvesicles,P37198
23637,RABGAP1,2,Microvesicles,Q9Y3P9
23640,HSPBP1,3,Microvesicles,Q9NZL4
23644,EDC4,1,Microvesicles,Q6P2E9
23648,SSBP3,2,Microvesicles,Q9BWW4
23650,TRIM29,1,Microvesicles,Q14134
23654,PLXNB2,5,Microvesicles,O15031
23658,LSM5,2,Microvesicles,Q9Y4Y9
23659,PLA2G15,2,Microvesicles,Q8NCC3
23660,ZKSCAN5,2,Microvesicles,Q9Y2L8
23673,STX12,1,Microvesicles,Q86Y82
23678,SGK3,1,Microvesicles,Q96BR1
23683,PRKD3,1,Microvesicles,O94806
23705,CADM1,3,Microvesicles,Q9BY67
23710,GABARAPL1,1,Microvesicles,Q9H0R8
23731,TMEM245,1,Microvesicles,Q9H330
23753,SDF2L1,2,Microvesicles,Q9HCN8
23760,PITPNB,3,Microvesicles,P48739
23762,OSBP2,1,Microvesicles,Q969R2
23764,MAFF,1,Microvesicles,Q9ULX9
23770,FKBP8,1,Microvesicles,Q14318
23774,BRD1,1,Microvesicles,O95696
23786,BCL2L13,2,Microvesicles,Q9BXK5
23787,MTCH1,3,Microvesicles,Q9NZJ7
24138,IFIT5,2,Microvesicles,Q13325
24140,FTSJ1,2,Microvesicles,Q9UET6
24145,PANX1,2,Microvesicles,Q96RD7
24146,CLDN15,2,Microvesicles,P56746
24147,FJX1,2,Microvesicles,Q86VR8
24148,PRPF6,3,Microvesicles,O94906
25771,TBC1D22A,1,Microvesicles,Q8WUA7
25776,CBY1,1,Microvesicles,Q9Y3M2
25778,DSTYK,2,Microvesicles,Q6XUX3
25780,RASGRP3,2,Microvesicles,Q8IV61
25782,RAB3GAP2,2,Microvesicles,Q9H2M9
25788,RAD54B,1,Microvesicles,O95073
25790,CCDC19,1,Microvesicles,Q9UL16
25791,NGEF,2,Microvesicles,Q8N5V2
25792,CIZ1,2,Microvesicles,Q9ULV3
25798,BRI3,2,Microvesicles,O95415
25800,SLC39A6,1,Microvesicles,Q13433
25804,LSM4,2,Microvesicles,Q9Y4Z0
25814,ATXN10,2,Microvesicles,Q9UBB4
25819,CCRN4L,1,Microvesicles,Q9UK39
25820,ARIH1,2,Microvesicles,Q9Y4X5
25821,MTO1,1,Microvesicles,Q9Y2Z2
25825,BACE2,3,Microvesicles,Q9Y5Z0
25831,HECTD1,2,Microvesicles,Q9ULT8
25839,COG4,1,Microvesicles,Q9H9E3
25841,ABTB2,1,Microvesicles,Q8N961
25842,ASF1A,1,Microvesicles,Q9Y294
25843,MOB4,1,Microvesicles,Q9Y3A3
25844,YIPF3,2,Microvesicles,Q9GZM5
25851,TECPR1,2,Microvesicles,Q7Z6L1
25852,ARMC8,1,Microvesicles,Q8IUR7
25854,FAM149A,1,Microvesicles,A5PLN7
25855,BRMS1,3,Microvesicles,Q9HCU9
25862,USP49,1,Microvesicles,Q70CQ1
25864,ABHD14A,2,Microvesicles,Q9BUJ0
25865,PRKD2,2,Microvesicles,Q9BZL6
25874,BRP44,2,Microvesicles,O95563
25885,POLR1A,1,Microvesicles,O95602
25888,ZNF473,1,Microvesicles,Q8WTR7
25893,TRIM58,2,Microvesicles,Q8NG06
25894,PLEKHG4,1,Microvesicles,Q58EX7
25896,INTS7,1,Microvesicles,Q9NVH2
25897,RNF19A,2,Microvesicles,Q9NV58
25901,CCDC28A,2,Microvesicles,Q8IWP9
25904,CNOT10,2,Microvesicles,Q9H9A5
25907,TMEM158,2,Microvesicles,Q8WZ71
25911,DPCD,3,Microvesicles,Q9BVM2
25915,NDUFAF3,3,Microvesicles,Q9BU61
25917,THUMPD3,1,Microvesicles,Q9BV44
25920,COBRA1,2,Microvesicles,Q8WX92
25921,ZDHHC5,2,Microvesicles,Q9C0B5
25923,ATL3,2,Microvesicles,Q6DD88
25925,ZNF521,1,Microvesicles,Q96K83
25926,NOL11,1,Microvesicles,Q9H8H0
25929,GEMIN5,1,Microvesicles,Q8TEQ6
25940,FAM98A,2,Microvesicles,Q8NCA5
25942,SIN3A,2,Microvesicles,Q96ST3
25949,SYF2,1,Microvesicles,O95926
25953,PNKD,2,Microvesicles,Q8N490
25962,KIAA1429,3,Microvesicles,Q69YN4
25963,TMEM87A,2,Microvesicles,Q8NBN3
25970,SH2B1,1,Microvesicles,Q9NRF2
25979,DHRS7B,2,Microvesicles,Q6IAN0
25980,C20orf4,2,Microvesicles,Q9Y312
25983,NGDN,2,Microvesicles,Q8NEJ9
25984,KRT23,1,Microvesicles,Q9C075
25987,TSKU,2,Microvesicles,Q8WUA8
25994,HIGD1A,2,Microvesicles,Q9Y241
25998,IBTK,1,Microvesicles,Q9P2D0
25999,CLIP3,1,Microvesicles,Q96DZ5
26000,TBC1D10B,2,Microvesicles,Q4KMP7
26001,RNF167,2,Microvesicles,Q9H6Y7
26003,GORASP2,2,Microvesicles,Q9H8Y8
26010,SPATS2L,2,Microvesicles,Q9NUQ6
26015,RPAP1,3,Microvesicles,Q9BWH6
26018,LRIG1,2,Microvesicles,Q96JA1
26019,UPF2,1,Microvesicles,Q9HAU5
26020,LRP10,2,Microvesicles,Q7Z4F1
26024,PTCD1,2,Microvesicles,O75127
26030,PLEKHG3,2,Microvesicles,A1L390
26031,OSBPL3,3,Microvesicles,Q9H4L5
26032,SUSD5,1,Microvesicles,O60279
26034,IPCEF1,2,Microvesicles,Q8WWN9
26035,GLCE,2,Microvesicles,O94923
26037,SIPA1L1,2,Microvesicles,O43166
26046,LTN1,1,Microvesicles,O94822
26049,FAM169A,1,Microvesicles,Q9Y6X4
26052,DNM3,1,Microvesicles,Q9UQ16
26053,AUTS2,2,Microvesicles,Q8WXX7
26054,SENP6,1,Microvesicles,Q9GZR1
26056,RAB11FIP5,2,Microvesicles,Q9BXF6
26057,ANKRD17,2,Microvesicles,O75179
26058,GIGYF2,1,Microvesicles,Q6Y7W6
26061,HACL1,2,Microvesicles,Q9UJ83
26063,DECR2,2,Microvesicles,Q9NUI1
26064,RAI14,2,Microvesicles,Q9P0K7
26065,LSM14A,2,Microvesicles,Q8ND56
26086,GPSM1,2,Microvesicles,Q86YR5
26088,GGA1,2,Microvesicles,Q9UJY5
26091,HERC4,1,Microvesicles,Q5GLZ8
26112,CCDC69,1,Microvesicles,A6NI79
26119,LDLRAP1,2,Microvesicles,Q5SW96
26121,PRPF31,2,Microvesicles,Q8WWY3
26122,EPC2,1,Microvesicles,Q52LR7
26127,FGFR1OP2,2,Microvesicles,Q9NVK5
26128,KIAA1279,1,Microvesicles,Q96EK5
26130,GAPVD1,2,Microvesicles,Q14C86
26133,TRPC4AP,1,Microvesicles,Q8TEL6
26136,TES,2,Microvesicles,Q9UGI8
26145,IRF2BP1,1,Microvesicles,Q8IU81
26146,TRAF3IP1,1,Microvesicles,Q8TDR0
26154,ABCA12,2,Microvesicles,Q86UK0
