ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
10658,Q92879,CELF1,4,Exosomes
10670,Q7L523,RRAGA,2,Exosomes
10675,O95196,CSPG5,3,Exosomes
10785,P57081,WDR4,3,Exosomes
10802,O95486,SEC24A,9,Exosomes
10916,Q9UNF1,MAGED2,8,Exosomes
10992,Q13435,SF3B2,11,Exosomes
11054,Q9NZT2,OGFR,4,Exosomes
11124,Q9UNN5,FAF1,3,Exosomes
11146,Q92990,GLMN,6,Exosomes
11196,Q9Y6Y8,SEC23IP,6,Exosomes
11285,Q9UBV7,B4GALT7,6,Exosomes
22803,Q9H0D6,XRN2,11,Exosomes
22822,Q8WV24,PHLDA1,4,Exosomes
22826,O75937,DNAJC8,4,Exosomes
22913,Q9UKM9,RALY,21,Exosomes
23019,A5YKK6,CNOT1,12,Exosomes
23028,O60341,KDM1A,9,Exosomes
23165,Q92621,NUP205,4,Exosomes
23204,Q15041,ARL6IP1,4,Exosomes
23212,Q15050,RRS1,4,Exosomes
23234,Q8WXX5,DNAJC9,3,Exosomes
23284,Q9HAR2,LPHN3,2,Exosomes
23350,O15042,U2SURP,6,Exosomes
23468,P45973,CBX5,6,Exosomes
23517,P42285,SKIV2L2,10,Exosomes
23545,Q9Y487,ATP6V0A2,4,Exosomes
23708,Q8IYD1,GSPT2,3,Exosomes
23779,P85298,ARHGAP8,5,Exosomes
24145,Q96RD7,PANX1,2,Exosomes
24148,O94906,PRPF6,9,Exosomes
25929,Q8TEQ6,GEMIN5,11,Exosomes
25940,Q8NCA5,FAM98A,5,Exosomes
25963,Q8NBN3,TMEM87A,2,Exosomes
26121,Q8WWY3,PRPF31,10,Exosomes
26128,Q96EK5,KIAA1279,6,Exosomes
26504,Q6P4Q7,CNNM4,10,Exosomes
26973,Q9UHD1,CHORDC1,7,Exosomes
27000,Q99543,DNAJC2,5,Exosomes
27043,Q8IZL8,PELP1,13,Exosomes
27143,Q9ULE6,KIAA1274,4,Exosomes
27336,O43719,HTATSF1,2,Exosomes
27339,Q9UMS4,PRPF19,19,Exosomes
28231,Q96BD0,SLCO4A1,5,Exosomes
28969,Q9Y6E2,BZW2,10,Exosomes
28982,Q9Y5Y0,FLVCR1,6,Exosomes
29086,Q9NWV8,BABAM1,3,Exosomes
29894,Q10570,CPSF1,6,Exosomes
29995,Q9NZU5,LMCD1,3,Exosomes
51162,Q9UHF1,EGFL7,3,Exosomes
51194,Q9UI26,IPO11,7,Exosomes
51202,Q9H0S4,DDX47,4,Exosomes
51290,Q96RQ1,ERGIC2,2,Exosomes
51377,Q9Y5K5,UCHL5,7,Exosomes
51422,Q9UGJ0,PRKAG2,4,Exosomes
51433,Q9UJX4,ANAPC5,6,Exosomes
51593,Q9BXP5,SRRT,11,Exosomes
53373,Q9ULQ1,TPCN1,5,Exosomes
54503,Q8IUH4,ZDHHC13,3,Exosomes
54514,Q9NQI0,DDX4,7,Exosomes
54629,Q8NBR6,FAM63B,2,Exosomes
54845,Q6NXG1,ESRP1,5,Exosomes
54893,Q9NXD2,MTMR10,6,Exosomes
54919,Q86Y56,HEATR2,8,Exosomes
55144,Q7L1W4,LRRC8D,4,Exosomes
55273,Q9NV29,TMEM100,3,Exosomes
55280,Q69YN2,CWF19L1,2,Exosomes
55299,Q8TDN6,BRIX1,4,Exosomes
55334,Q9NUM3,SLC39A9,3,Exosomes
55339,Q9C0J8,WDR33,5,Exosomes
55362,Q5T3F8,TMEM63B,2,Exosomes
55366,Q9BXB1,LGR4,5,Exosomes
55644,Q9NPF4,OSGEP,9,Exosomes
55681,Q6P3W7,SCYL2,2,Exosomes
55692,Q9NQ29,LUC7L,2,Exosomes
55697,Q08AM6,VAC14,9,Exosomes
55789,Q8WUY9,DEPDC1B,2,Exosomes
55830,Q68CQ7,GLT8D1,10,Exosomes
55860,Q9NZ32,ACTR10,4,Exosomes
56649,Q9NRS4,TMPRSS4,2,Exosomes
56683,P57076,C21orf59,2,Exosomes
56889,Q9HD45,TM9SF3,7,Exosomes
56951,Q8NC54,C5orf15,5,Exosomes
56984,Q969U7,PSMG2,4,Exosomes
57085,Q6RW13,AGTRAP,5,Exosomes
57192,Q9GZU1,MCOLN1,3,Exosomes
57213,Q5W111,SPRYD7,2,Exosomes
57418,Q9BV38,WDR18,6,Exosomes
57468,Q9H2X9,SLC12A5,5,Exosomes
57537,Q96PQ0,SORCS2,4,Exosomes
57552,Q6PIU2,NCEH1,7,Exosomes
57565,Q9P2G3,KLHL14,3,Exosomes
57669,Q9HCM4,EPB41L5,7,Exosomes
60626,Q9NPQ8,RIC8A,9,Exosomes
60678,P57772,EEFSEC,3,Exosomes
63893,Q9C0C9,UBE2O,7,Exosomes
63971,Q9H1H9,KIF13A,4,Exosomes
64121,Q9HB90,RRAGC,4,Exosomes
64710,Q9H1E3,NUCKS1,2,Exosomes
64746,Q9H3P7,ACBD3,8,Exosomes
65010,Q9BXS9,SLC26A6,7,Exosomes
78992,Q9BWQ6,YIPF2,2,Exosomes
79077,Q9H773,DCTPP1,7,Exosomes
79811,Q9NWH9,SLTM,2,Exosomes
80115,Q6UXY1,BAIAP2L2,3,Exosomes
80131,Q6NSJ5,LRRC8E,5,Exosomes
80155,Q9BXJ9,NAA15,15,Exosomes
80335,Q6UXN9,WDR82,9,Exosomes
80895,Q9H0C8,ILKAP,3,Exosomes
81544,Q8WTR4,GDPD5,4,Exosomes
83666,Q8IXQ6,PARP9,6,Exosomes
83959,Q8NBS3,SLC4A11,2,Exosomes
84216,Q9H0C3,TMEM117,3,Exosomes
84243,Q9NUE0,ZDHHC18,3,Exosomes
84306,Q9BRP1,PDCD2L,4,Exosomes
84317,Q96NT0,CCDC115,2,Exosomes
84823,Q03252,LMNB2,2,Exosomes
84904,Q8N4T4,C9orf100,3,Exosomes
84910,Q96K49,TMEM87B,2,Exosomes
84961,Q96IG2,FBXL20,4,Exosomes
85415,Q8IUC4,RHPN2,3,Exosomes
85439,Q8WXE9,STON2,3,Exosomes
85461,Q9C0D5,TANC1,3,Exosomes
90522,Q5BJH7,YIF1B,2,Exosomes
90809,Q86T03,TMEM55B,6,Exosomes
90861,Q9H910,HN1L,4,Exosomes
92092,Q96H79,ZC3HAV1L,3,Exosomes
92521,Q5M775,SPECC1,4,Exosomes
112858,Q96S44,TP53RK,4,Exosomes
113178,Q969E2,SCAMP4,6,Exosomes
115290,Q96EF6,FBXO17,2,Exosomes
117247,Q8TF71,SLC16A10,3,Exosomes
126353,Q8IVT2,C19orf21,5,Exosomes
143098,Q5T2T1,MPP7,3,Exosomes
151636,Q8TDB6,DTX3L,6,Exosomes
154091,Q8TD20,SLC2A12,3,Exosomes
169714,Q6ZRP7,QSOX2,6,Exosomes
170506,Q9H2U1,DHX36,13,Exosomes
206412,Q5TEZ5,C6orf163,2,Exosomes
219988,Q86TB9,PATL1,4,Exosomes
253260,Q6R327,RICTOR,3,Exosomes
283209,Q6PCE3,PGM2L1,4,Exosomes
283219,Q4G0X4,KCTD21,4,Exosomes
284069,A8MVW0,FAM171A2,3,Exosomes
285848,Q8N8W4,PNPLA1,2,Exosomes
286451,Q96EC8,YIPF6,7,Exosomes
348995,Q8NFH3,NUP43,3,Exosomes
387914,Q6UWI4,SHISA2,3,Exosomes
729665,P0C221,C14orf38,5,Exosomes
768211,Q8IUW5,RELL1,2,Exosomes
100134938,B0FP48,UPK3BL,7,Exosomes
100134938,E5RIL1,UPK3BL,7,Exosomes
1534,P49447,CYB561,3,Exosomes
27121,Q9UBT3,DKK4,2,Exosomes
51078,Q8WY91,THAP4,1,Exosomes
79739,Q6ZT98,TTLL7,3,Exosomes
80184,O15078,CEP290,5,Exosomes
93109,Q2T9K0,TMEM44,1,Exosomes
1371,P36551,CPOX,4,Exosomes
2122,Q03112,MECOM,2,Exosomes
3004,P51124,GZMM,2,Exosomes
3778,Q12791,KCNMA1,6,Exosomes
3798,Q12840,KIF5A,1,Exosomes
4224,Q16819,MEP1A,4,Exosomes
4839,P46087,NOP2,18,Exosomes
4940,Q9Y6K5,OAS3,2,Exosomes
5335,P19174,PLCG1,3,Exosomes
5822,Q15269,PWP2,1,Exosomes
6241,P31350,RRM2,3,Exosomes
6627,P09661,SNRPA1,8,Exosomes
6637,P62308,SNRPG,4,Exosomes
8867,O43426,SYNJ1,9,Exosomes
9183,O43264,ZW10,7,Exosomes
9410,Q96DI7,SNRNP40,6,Exosomes
9416,Q9BUQ8,DDX23,5,Exosomes
10045,Q9BRG2,SH2D3A,3,Exosomes
10274,Q8WVM7,STAG1,1,Exosomes
10318,Q15025,TNIP1,8,Exosomes
10533,O95352,ATG7,3,Exosomes
10713,Q53GS9,USP39,9,Exosomes
10735,Q8N3U4,STAG2,3,Exosomes
22995,O94986,CEP152,2,Exosomes
23098,Q6SZW1,SARM1,1,Exosomes
23131,Q9UKJ3,GPATCH8,1,Exosomes
23162,Q9UPT6,MAPK8IP3,4,Exosomes
23244,Q29RF7,PDS5A,8,Exosomes
23332,Q7Z460,CLASP1,6,Exosomes
51225,Q9P2A4,ABI3,3,Exosomes
51605,Q9UJA5,TRMT6,5,Exosomes
53347,P57075,UBASH3A,1,Exosomes
54480,Q9P2E5,CHPF2,1,Exosomes
54922,Q5U651,RASIP1,2,Exosomes
55660,O75400,PRPF40A,7,Exosomes
55759,Q9GZL7,WDR12,3,Exosomes
57187,Q8NI27,THOC2,10,Exosomes
57572,Q96HP0,DOCK6,3,Exosomes
57711,Q6P280,ZNF529,1,Exosomes
57724,Q9HCE0,EPG5,3,Exosomes
64072,Q9H251,CDH23,3,Exosomes
79068,Q9C0B1,FTO,1,Exosomes
79649,Q8IWC1,MAP7D3,2,Exosomes
80208,Q96JI7,SPG11,3,Exosomes
80312,Q8NFU7,TET1,5,Exosomes
83449,Q8TBY8,PMFBP1,3,Exosomes
83743,Q9BQ67,GRWD1,7,Exosomes
259307,Q96RQ9,IL4I1,7,Exosomes
353274,P59923,ZNF445,2,Exosomes
440193,Q9P219,CCDC88C,1,Exosomes
641,P54132,BLM,3,Exosomes
839,P55212,CASP6,2,Exosomes
910,P29016,CD1B,4,Exosomes
911,P29017,CD1C,3,Exosomes
917,P09693,CD3G,3,Exosomes
926,P10966,CD8B,1,Exosomes
984,P21127,CDK11B,2,Exosomes
1147,O15111,CHUK,3,Exosomes
1178,Q05315,CLC,1,Exosomes
1466,Q16527,CSRP2,4,Exosomes
1633,P27707,DCK,2,Exosomes
1791,P04053,DNTT,1,Exosomes
2068,P18074,ERCC2,2,Exosomes
2185,Q14289,PTK2B,2,Exosomes
2242,P07332,FES,3,Exosomes
2779,P11488,GNAT1,8,Exosomes
2869,P34947,GRK5,1,Exosomes
2908,P04150,NR3C1,1,Exosomes
2959,Q00403,GTF2B,2,Exosomes
3428,Q16666,IFI16,5,Exosomes
3434,P09914,IFIT1,2,Exosomes
3437,O14879,IFIT3,2,Exosomes
3614,P20839,IMPDH1,9,Exosomes
3633,P32019,INPP5B,1,Exosomes
3702,Q08881,ITK,3,Exosomes
3718,P52333,JAK3,4,Exosomes
3980,P49916,LIG3,1,Exosomes
4221,O00255,MEN1,2,Exosomes
4292,P40692,MLH1,1,Exosomes
4437,P20585,MSH3,2,Exosomes
4600,P20592,MX2,1,Exosomes
4615,Q99836,MYD88,9,Exosomes
4686,Q09161,NCBP1,11,Exosomes
4939,P29728,OAS2,5,Exosomes
5256,P46019,PHKA2,1,Exosomes
5287,O00750,PIK3C2B,2,Exosomes
5413,Q99719,SEPT5,1,Exosomes
5423,P06746,POLB,1,Exosomes
5425,P49005,POLD2,1,Exosomes
5432,P19387,POLR2C,7,Exosomes
5434,P19388,POLR2E,6,Exosomes
5441,P62875,POLR2L,2,Exosomes
5442,O00411,POLRMT,1,Exosomes
5452,P09086,POU2F2,1,Exosomes
5521,Q00005,PPP2R2B,8,Exosomes
5529,Q16537,PPP2R5E,2,Exosomes
5609,O14733,MAP2K7,1,Exosomes
5778,P35236,PTPN7,2,Exosomes
5780,P43378,PTPN9,2,Exosomes
5894,P04049,RAF1,2,Exosomes
5961,P23942,PRPH2,1,Exosomes
5982,P35250,RFC2,6,Exosomes
6118,P15927,RPA2,10,Exosomes
6304,Q01826,SATB1,5,Exosomes
6602,Q96GM5,SMARCD1,3,Exosomes
6603,Q92925,SMARCD2,10,Exosomes
6614,Q9BZZ2,SIGLEC1,2,Exosomes
6636,P62306,SNRPF,3,Exosomes
6651,P18583,SON,2,Exosomes
6737,P19474,TRIM21,1,Exosomes
6773,P52630,STAT2,4,Exosomes
6890,Q03518,TAP1,3,Exosomes
6892,O15533,TAPBP,3,Exosomes
6894,Q13395,TARBP1,2,Exosomes
6993,P63172,DYNLT1,6,Exosomes
7153,P11388,TOP2A,13,Exosomes
7185,Q13077,TRAF1,5,Exosomes
7260,Q53HC9,TSSC1,1,Exosomes
7409,P15498,VAV1,4,Exosomes
7443,Q99986,VRK1,3,Exosomes
7535,P43403,ZAP70,3,Exosomes
8079,Q15773,MLF2,4,Exosomes
8087,P51114,FXR1,16,Exosomes
8295,Q9Y4A5,TRRAP,7,Exosomes
8449,O60231,DHX16,1,Exosomes
8487,O14893,GEMIN2,1,Exosomes
8504,P56589,PEX3,1,Exosomes
8514,Q13303,KCNAB2,7,Exosomes
8517,Q9Y6K9,IKBKG,3,Exosomes
8717,Q15628,TRADD,2,Exosomes
8732,O60942,RNGTT,1,Exosomes
8790,O14772,FPGT,1,Exosomes
8890,Q9UI10,EIF2B4,5,Exosomes
8891,Q9NR50,EIF2B3,7,Exosomes
8893,Q13144,EIF2B5,6,Exosomes
8986,O75676,RPS6KA4,3,Exosomes
9125,Q92600,RQCD1,5,Exosomes
9128,O43172,PRPF4,4,Exosomes
9208,Q32MZ4,LRRFIP1,12,Exosomes
9252,O75582,RPS6KA5,5,Exosomes
9262,O94768,STK17B,2,Exosomes
9328,Q9Y5Q8,GTF3C5,4,Exosomes
9332,Q86VB7,CD163,3,Exosomes
9439,Q9ULK4,MED23,3,Exosomes
9459,Q15052,ARHGEF6,6,Exosomes
9473,Q5TEJ8,C1orf38,3,Exosomes
9477,Q9H944,MED20,1,Exosomes
9557,Q86WJ1,CHD1L,1,Exosomes
9646,Q6PD62,CTR9,3,Exosomes
9675,O43156,TTI1,2,Exosomes
9716,O60306,AQR,6,Exosomes
9744,Q15027,ACAP1,4,Exosomes
9844,Q92556,ELMO1,6,Exosomes
9894,Q9Y4R8,TELO2,4,Exosomes
9907,O43299,AP5Z1,1,Exosomes
9920,O94819,KBTBD11,1,Exosomes
9978,P62877,RBX1,1,Exosomes
9991,O95758,PTBP3,1,Exosomes
10048,Q96S59,RANBP9,5,Exosomes
10171,Q9Y2P8,RCL1,1,Exosomes
10238,P61962,DCAF7,7,Exosomes
10277,O95155,UBE4B,3,Exosomes
10279,Q9NQE7,PRSS16,2,Exosomes
10286,O75934,BCAS2,5,Exosomes
10311,O14972,DSCR3,2,Exosomes
10360,O75607,NPM3,1,Exosomes
10421,O95400,CD2BP2,1,Exosomes
10450,Q9UNP9,PPIE,1,Exosomes
10466,Q9UP83,COG5,3,Exosomes
10475,O00635,TRIM38,2,Exosomes
10482,Q9UBU9,NXF1,7,Exosomes
10526,O15397,IPO8,6,Exosomes
10535,O75792,RNASEH2A,1,Exosomes
10556,P78346,RPP30,3,Exosomes
10623,Q9BUI4,POLR3C,2,Exosomes
10659,O95319,CELF2,3,Exosomes
10776,P56211,ARPP19,1,Exosomes
10892,Q9UDY8,MALT1,4,Exosomes
10911,O95399,UTS2,1,Exosomes
11091,P61964,WDR5,4,Exosomes
11103,Q13601,KRR1,4,Exosomes
11128,O14802,POLR3A,4,Exosomes
11163,A0A024RBG1,NUDT4,1,Exosomes
11163,Q9NZJ9,NUDT4,1,Exosomes
11168,O75475,PSIP1,4,Exosomes
11276,Q9UMZ2,SYNRG,7,Exosomes
11284,Q96T60,PNKP,6,Exosomes
22894,Q9Y2L1,DIS3,6,Exosomes
22916,P52298,NCBP2,1,Exosomes
23012,Q9Y2H1,STK38L,3,Exosomes
23016,Q15024,EXOSC7,1,Exosomes
23038,Q8N5D0,WDTC1,1,Exosomes
23047,Q9NTI5,PDS5B,6,Exosomes
23070,Q8N1G2,FTSJD2,1,Exosomes
23077,O75592,MYCBP2,11,Exosomes
23092,Q9UNA1,ARHGAP26,2,Exosomes
23095,O60333,KIF1B,2,Exosomes
23135,O15054,KDM6B,3,Exosomes
23140,O43149,ZZEF1,12,Exosomes
23214,Q96QU8,XPO6,4,Exosomes
23262,O43314,PPIP5K2,3,Exosomes
23339,Q96JC1,VPS39,3,Exosomes
23347,A6NHR9,SMCHD1,7,Exosomes
23412,Q9UBI1,COMMD3,3,Exosomes
23515,Q14149,MORC3,2,Exosomes
23660,Q9Y2L8,ZKSCAN5,1,Exosomes
25839,Q9H9E3,COG4,5,Exosomes
25852,Q8IUR7,ARMC8,5,Exosomes
25862,Q70CQ1,USP49,1,Exosomes
25939,Q9Y3Z3,SAMHD1,9,Exosomes
26003,Q9H8Y8,GORASP2,4,Exosomes
26046,O94822,LTN1,2,Exosomes
26173,Q8N201,INTS1,3,Exosomes
26270,Q9NRD1,FBXO6,4,Exosomes
26499,Q9NYT0,PLEK2,1,Exosomes
27072,P49754,VPS41,3,Exosomes
27229,Q9UGJ1,TUBGCP4,1,Exosomes
27292,Q9UNQ2,DIMT1,4,Exosomes
27350,Q9NRW3,APOBEC3C,1,Exosomes
28989,Q9BV86,NTMT1,4,Exosomes
29087,Q9P016,THYN1,2,Exosomes
29128,Q96T88,UHRF1,2,Exosomes
29883,Q9UIV1,CNOT7,1,Exosomes
30835,Q9NNX6,CD209,3,Exosomes
30849,Q99570,PIK3R4,7,Exosomes
50852,Q6PIZ9,TRAT1,2,Exosomes
51010,Q9NQT5,EXOSC3,2,Exosomes
51112,Q8WVT3,TRAPPC12,2,Exosomes
51324,Q9NZD8,SPG21,1,Exosomes
51340,Q9BZJ0,CRNKL1,2,Exosomes
51434,Q9UJX3,ANAPC7,6,Exosomes
51497,Q8IXH7,TH1L,2,Exosomes
51504,Q9UI30,TRMT112,5,Exosomes
51574,Q4G0J3,LARP7,1,Exosomes
51603,Q8N6R0,METTL13,2,Exosomes
51608,Q7L5D6,GET4,1,Exosomes
51692,Q9UKF6,CPSF3,2,Exosomes
54512,Q9NPD3,EXOSC4,5,Exosomes
54518,Q7Z5R6,APBB1IP,4,Exosomes
54520,Q567U6,CCDC93,4,Exosomes
54584,Q9BYB4,GNB1L,1,Exosomes
54623,Q8N7H5,PAF1,2,Exosomes
54829,Q9BXN1,ASPN,1,Exosomes
54850,Q9NXK8,FBXL12,1,Exosomes
54881,Q9NXF1,TEX10,8,Exosomes
54890,Q6P6C2,ALKBH5,4,Exosomes
54892,Q86XI2,NCAPG2,1,Exosomes
54973,Q5TA45,CPSF3L,1,Exosomes
55100,Q9NW82,WDR70,2,Exosomes
55110,Q96A72,MAGOHB,3,Exosomes
55193,Q86U86,PBRM1,4,Exosomes
55201,Q66K74,MAP1S,5,Exosomes
55234,Q2TAY7,SMU1,7,Exosomes
55250,Q6IA86,ELP2,1,Exosomes
55258,Q86YJ6,THNSL2,4,Exosomes
55272,Q9NV31,IMP3,1,Exosomes
55324,Q9NUQ8,ABCF3,16,Exosomes
55505,Q9NPE3,NOP10,3,Exosomes
55571,Q9UKZ1,C2orf29,1,Exosomes
55601,Q8IY21,DDX60,7,Exosomes
55622,Q6P3X3,TTC27,3,Exosomes
55696,Q9NW64,RBM22,1,Exosomes
55720,Q2NL82,TSR1,6,Exosomes
55768,Q96IV0,NGLY1,2,Exosomes
55823,Q9H270,VPS11,4,Exosomes
55843,Q53QZ3,ARHGAP15,3,Exosomes
55844,Q66LE6,PPP2R2D,5,Exosomes
55906,Q9NQZ6,ZC4H2,1,Exosomes
55929,Q9NPF5,DMAP1,1,Exosomes
56160,Q96MG7,NDNL2,1,Exosomes
56254,Q5VTR2,RNF20,2,Exosomes
56893,Q9NRR5,UBQLN4,1,Exosomes
56897,Q96S55,WRNIP1,1,Exosomes
56915,Q9NQT4,EXOSC5,2,Exosomes
56931,Q96G46,DUS3L,3,Exosomes
56949,Q9HCS7,XAB2,3,Exosomes
57205,Q9P241,ATP10D,2,Exosomes
57407,Q9HBL8,NMRAL1,2,Exosomes
57504,Q9BTC8,MTA3,1,Exosomes
57511,Q9Y2V7,COG6,4,Exosomes
57521,Q8N122,RPTOR,2,Exosomes
57590,Q8IWB7,WDFY1,3,Exosomes
57610,Q6VN20,RANBP10,8,Exosomes
57819,Q9Y333,LSM2,2,Exosomes
58528,Q9NQL2,RRAGD,1,Exosomes
59307,Q6IA17,SIGIRR,4,Exosomes
60684,Q7Z392,TRAPPC11,3,Exosomes
63916,Q96JJ3,ELMO2,4,Exosomes
63922,Q8WVB6,CHTF18,5,Exosomes
63935,Q9H4Z3,PCIF1,1,Exosomes
64149,Q9HAS0,C17orf75,3,Exosomes
64151,Q9BPX3,NCAPG,7,Exosomes
64223,Q9BVC4,MLST8,2,Exosomes
64328,Q9C0E2,XPO4,2,Exosomes
64333,Q9BRR9,ARHGAP9,2,Exosomes
64761,Q9H0J9,PARP12,1,Exosomes
64900,Q9BQK8,LPIN3,1,Exosomes
79009,Q9BQ39,DDX50,3,Exosomes
79029,Q9BVQ7,SPATA5L1,1,Exosomes
79066,Q86W50,METTL16,1,Exosomes
79228,Q86W42,THOC6,8,Exosomes
79631,Q7Z2Z2,EFTUD1,3,Exosomes
79707,Q5SY16,NOL9,4,Exosomes
79718,Q9BZK7,TBL1XR1,2,Exosomes
79803,Q86YV9,HPS6,1,Exosomes
79861,A6NHL2,TUBAL3,7,Exosomes
79869,Q8N684,CPSF7,3,Exosomes
80006,A5PLN9,C5orf44,1,Exosomes
80025,Q9BZ23,PANK2,1,Exosomes
80124,Q96JH7,VCPIP1,1,Exosomes
80145,Q6I9Y2,THOC7,3,Exosomes
80185,Q6NXR4,TTI2,1,Exosomes
80232,Q9H7D7,WDR26,5,Exosomes
81532,Q70IA6,MOB2,1,Exosomes
81627,Q7Z2T5,TRMT1L,4,Exosomes
81887,Q9Y4W2,LAS1L,8,Exosomes
81890,Q9BXR0,QTRT1,2,Exosomes
81929,Q96EE3,SEH1L,1,Exosomes
83548,Q96JB2,COG3,3,Exosomes
84309,Q9BRJ7,NUDT16L1,1,Exosomes
84443,Q5JV73,FRMPD3,4,Exosomes
84656,Q49A26,GLYR1,2,Exosomes
84747,A6NIH7,UNC119B,3,Exosomes
89910,Q7Z3V4,UBE3B,2,Exosomes
91526,Q8N8A2,ANKRD44,6,Exosomes
91607,Q7Z7L1,SLFN11,1,Exosomes
91754,Q8TD19,NEK9,5,Exosomes
91828,Q17RC7,EXOC3L4,1,Exosomes
91949,P83436,COG7,1,Exosomes
93436,Q6NXE6,ARMC6,7,Exosomes
114784,Q7Z408,CSMD2,1,Exosomes
115708,Q96FX7,TRMT61A,2,Exosomes
121441,Q8NHV4,NEDD1,2,Exosomes
122706,A5LHX3,PSMB11,1,Exosomes
123283,A2RTX5,TARSL2,3,Exosomes
124540,Q96DH6,MSI2,1,Exosomes
129607,Q5EBM0,CMPK2,1,Exosomes
134549,Q2M3G4,SHROOM1,1,Exosomes
134728,Q5VVH5,IRAK1BP1,1,Exosomes
142940,Q8WWH5,TRUB1,1,Exosomes
146206,Q6F5E8,RLTPR,2,Exosomes
155038,Q8ND71,GIMAP8,2,Exosomes
162394,Q08AF3,SLFN5,1,Exosomes
166378,Q8NB90,SPATA5,4,Exosomes
200933,P0C2W1,FBXO45,9,Exosomes
201161,Q7Z7K6,CENPV,1,Exosomes
201292,Q6PJ69,TRIM65,3,Exosomes
219285,Q8IVG5,SAMD9L,3,Exosomes
221443,Q9Y530,C6orf130,1,Exosomes
221472,Q7Z6J4,FGD2,3,Exosomes
221927,Q6PJG6,BRAT1,3,Exosomes
256364,Q32P44,EML3,10,Exosomes
283742,Q52LJ0,FAM98B,11,Exosomes
285636,A6NDU8,C5orf51,1,Exosomes
374786,A4FU69,EFCAB5,4,Exosomes
414328,Q5T6J7,IDNK,1,Exosomes
215,P33897,ABCD1,1,Exosomes
463,Q15911,ZFHX3,1,Exosomes
622,Q02338,BDH1,1,Exosomes
675,P51587,BRCA2,6,Exosomes
701,O60566,BUB1B,2,Exosomes
775,Q13936,CACNA1C,2,Exosomes
778,O60840,CACNA1F,1,Exosomes
862,Q06455,RUNX1T1,1,Exosomes
1063,P49454,CENPF,3,Exosomes
1119,P35790,CHKA,1,Exosomes
1128,P11229,CHRM1,1,Exosomes
1130,Q99698,LYST,3,Exosomes
1308,Q9UMD9,COL17A1,10,Exosomes
1641,O43602,DCX,3,Exosomes
1740,Q15700,DLG2,4,Exosomes
1756,P11532,DMD,4,Exosomes
1806,Q12882,DPYD,5,Exosomes
2033,Q09472,EP300,1,Exosomes
2072,Q92889,ERCC4,1,Exosomes
2073,P28715,ERCC5,1,Exosomes
2307,O43638,FOXS1,1,Exosomes
2324,P35916,FLT4,1,Exosomes
2677,P38435,GGCX,1,Exosomes
2803,Q13439,GOLGA4,3,Exosomes
2868,P32298,GRK4,2,Exosomes
2901,Q16478,GRIK5,1,Exosomes
2975,Q12789,GTF3C1,1,Exosomes
3161,O75330,HMMR,2,Exosomes
3642,Q01101,INSM1,1,Exosomes
3832,P52732,KIF11,3,Exosomes
4308,Q7Z4N2,TRPM1,2,Exosomes
4485,P26927,MST1,1,Exosomes
4745,Q92832,NELL1,3,Exosomes
4794,O00221,NFKBIE,4,Exosomes
4810,Q6T4R5,NHS,6,Exosomes
4856,P48745,NOV,1,Exosomes
4957,Q5BJF6,ODF2,2,Exosomes
5001,O43913,ORC5,1,Exosomes
5125,Q92824,PCSK5,5,Exosomes
5146,P51160,PDE6C,2,Exosomes
5165,Q15120,PDK3,1,Exosomes
5173,P01213,PDYN,2,Exosomes
5189,O43933,PEX1,3,Exosomes
5330,Q00722,PLCB2,2,Exosomes
5533,P48454,PPP3CC,4,Exosomes
5728,P60484,PTEN,1,Exosomes
5764,P21246,PTN,2,Exosomes
5926,P29374,ARID4A,5,Exosomes
5927,P29375,KDM5A,2,Exosomes
5930,Q7Z6E9,RBBP6,1,Exosomes
6041,Q05823,RNASEL,1,Exosomes
6294,Q15424,SAFB,3,Exosomes
6359,Q16663,CCL15,2,Exosomes
6474,O60902,SHOX2,7,Exosomes
6494,Q96FS4,SIPA1,2,Exosomes
6531,Q01959,SLC6A3,1,Exosomes
6574,Q8WUM9,SLC20A1,5,Exosomes
6596,Q14527,HLTF,1,Exosomes
6658,P41225,SOX3,4,Exosomes
6672,P23497,SP100,1,Exosomes
6744,P28290,SSFA2,1,Exosomes
7074,Q13009,TIAM1,1,Exosomes
7095,Q99442,SEC62,2,Exosomes
7156,Q13472,TOP3A,1,Exosomes
7220,P48995,TRPC1,5,Exosomes
7249,P49815,TSC2,8,Exosomes
7399,O75445,USH2A,1,Exosomes
7468,O96028,WHSC1,4,Exosomes
7480,O00744,WNT10B,3,Exosomes
7486,Q14191,WRN,2,Exosomes
7702,P52747,ZNF143,1,Exosomes
7750,Q9UBW7,ZMYM2,2,Exosomes
7764,O75362,ZNF217,1,Exosomes
7862,P55201,BRPF1,3,Exosomes
8021,P35658,NUP214,2,Exosomes
8038,O43184,ADAM12,3,Exosomes
8148,Q92804,TAF15,1,Exosomes
8178,P55199,ELL,1,Exosomes
8315,Q7Z569,BRAP,1,Exosomes
8369,Q99525,HIST1H4G,1,Exosomes
8660,Q9Y4H2,IRS2,2,Exosomes
8731,O43148,RNMT,2,Exosomes
8737,Q13546,RIPK1,1,Exosomes
8805,O15164,TRIM24,2,Exosomes
8852,Q5JQC9,AKAP4,2,Exosomes
8861,Q86U70,LDB1,3,Exosomes
